question,gold_answer,result_cleaned,result,sparql
How many more games were played in the 2006 National League Championship Series won by the St. Louis Cardinals compared to the 2013 National League Championship Series won by the St. Louis Cardinals,1,1.0,"| difference        |
| ----------------- |
| 1.0 (xsd:decimal) |","SELECT(?series2006_games - ?series2013_games AS ?difference) WHERE {
  wd:Q3511260 wdt:P1350 ?series2006_games .
  wd:Q14870261 wdt:P1350 ?series2013_games .
}"
Sort the games played between the Pittsburgh Pirates and Cincinnati Reds after 1972 by their duration from shortest to longest. What was the duration in minutes of the third game in this sorted list,171,,,"SELECT ?duration_mins WHERE {
  ?game wdt:P710 wd:Q653772 ; wdt:P710 wd:Q826751 ; wdt:P585 ?date ; wdt:P2047 ?duration .
  FILTER(YEAR(?date) > 1972)
  BIND(?duration * 1440 AS ?duration_mins)
}
ORDER BY ASC(?duration_mins)
LIMIT 1
OFFSET 2"
What is the difference in the number of senior premierships won by the Collingwood Football Club compared to the Richmond Football Club in the Australian Football League or Victorian Football League,3,0,"| difference  |
| ----------- |
| 0 (xsd:int) |","SELECT((?collCount - ?richCount) AS ?difference) WHERE {
  {
    SELECT(COUNT(*) AS ?collCount) WHERE {
      VALUES ?league {
        wd:Q41521 wd:Q595803
      }
      ?season wdt:P118 ?league ; wdt:P1346 wd:Q249679 .
    }
  }
  {
    SELECT(COUNT(*) AS ?richCount) WHERE {
      VALUES ?league {
        wd:Q41521 wd:Q595803
      }
      ?season wdt:P118 ?league ; wdt:P1346 wd:Q2521385 .
    }
  }
}"
Consider games from the 2013 American League Championship Series and the 2018 World Series. Sort the attendance of all these games from highest to lowest. What is the third value in the sorted list,53114,,,"SELECT ?attendance WHERE {
  {
    ?game wdt:P361 wd:Q14870260 .
    ?game wdt:P1129 ?attendance
  } UNION {
    ?game wdt:P361 wd:Q56692089 .
    ?game wdt:P1129 ?attendance
  }
}
ORDER BY DESC(xsd:integer(replace(str(?attendance) , "","" , """")))
LIMIT 3
OFFSET 2"
What is the difference in attendance between the highest-attended game of the 2006 National League Championship Series and the lowest-attended game of the 2011 National League Championship Series,12773,,,
What was the highest attendance figure recorded for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series from 1977 through 2009,64924,,,
Sort the Formula One seasons where Michael Schumacher won the Drivers' Championship by the number of races from fewest to most. What is the number of races in the third season in this sorted list,17,,,"SELECT ?races WHERE {
  wd:Q9671 wdt:P1348 ?season .
  ?season wdt:P1350 ?races .
}
ORDER BY ASC(?races)
LIMIT 1
OFFSET 2"
"How many games involving the Boston Red Sox took place at Fenway Park across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",7,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?game) AS ?count) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P361 ?series ; wdt:P276 wd:Q49136 ; wdt:P1923 wd:Q213959 .
}"
"What was the highest attendance figure for any game won by the St. Louis Cardinals in the 2006 National League Championship Series, 2011 World Series, or 2013 National League Championship Series",56357,,"| maxAttendance |
| ------------- |","SELECT(MAX(?audience) AS ?maxAttendance) WHERE {
  VALUES ?series {
    wd:Q3511260 wd:Q1188429 wd:Q14870261
  }
  ?game wdt:P361 ?series .
  ?game wdt:P1346 wd:Q504309 .
  ?game wdt:P1108 ?audience .
  FILTER isNumeric(?audience)
}
ORDER BY DESC(?audience)
LIMIT 1"
Sort Michael Schumacher's Formula One championship seasons from 2002 and 2003 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,17,,,"SELECT ?year ?races WHERE {
  ?season wdt:P31 wd:Q19844820 .
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P2042 ?races .
  ?season wdt:P585 ?year .
  FILTER(?year = 2002 || ?year = 2003)
}
ORDER BY ASC(?races)"
Sort the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the last season in this sorted list,18,"1994 Formula One World Championship|16.0
2003 Formula One World Championship|16.0
1995 Formula One World Championship|17.0
2000 Formula One World Championship|17.0
2001 Formula One World Championship|17.0
2002 Formula One World Championship|17.0
2004 Formula One World Championship|18.0","| season                                          | races              |
| ----------------------------------------------- | ------------------ |
| 1994 Formula One World Championship (wd:Q69713) | 16.0 (xsd:decimal) |
| 2003 Formula One World Championship (wd:Q69859) | 16.0 (xsd:decimal) |
| 1995 Formula One World Championship (wd:Q69722) | 17.0 (xsd:decimal) |
| 2000 Formula One World Championship (wd:Q69805) | 17.0 (xsd:decimal) |
| 2001 Formula One World Championship (wd:Q69835) | 17.0 (xsd:decimal) |
| 2002 Formula One World Championship (wd:Q69844) | 17.0 (xsd:decimal) |
| 2004 Formula One World Championship (wd:Q69869) | 18.0 (xsd:decimal) |","SELECT ?season ?races WHERE {
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P1350 ?races .
}
ORDER BY ASC(?races)"
"What was the highest attendance recorded for a game involving the Boston Red Sox in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series",54400,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P361 ?series .
  {
    ?game wdt:P729 wd:Q213959
  } UNION {
    ?game wdt:P730 wd:Q213959
  }
  .
  ?game wdt:P6410 ?attendance .
}"
What was the difference in milliseconds between Lewis Hamilton's fastest qualifying lap time at the 2015 Canadian Grand Prix and his fastest qualifying lap time at the 2016 Canadian Grand Prix,1581,,,
Sort the players who participated in the 2002 Masters snooker competition by their birth year from youngest to oldest. What is the birth year of the player who ranks fourth in this sorted list,1974,,,
"What was the highest attendance for any single game played by the Boston Red Sox in the 1975 American League Championship Series, 2013 American League Championship Series, or 2018 World Series",54400,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?game wdt:P361 ?series .
  ?game wdt:P1923 wd:Q213959 .
  ?game wdt:P1110 ?attendance .
}
LIMIT 1"
"How many games were played at Dodger Stadium during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",9,,,
Sort the games played between the Los Angeles Dodgers and the Philadelphia Phillies by duration from shortest to longest. What is the duration in minutes of the third game in this sorted list,138,,,"SELECT(?hours * 60 + ?minutes AS ?total_minutes) WHERE {
  {
    ?game wdt:P750 wd:Q334634 .
    ?game wdt:P751 wd:Q650840 .
  } UNION {
    ?game wdt:P750 wd:Q650840 .
    ?game wdt:P751 wd:Q334634 .
  }
  ?game wdt:P2047 ?duration .
  BIND(xsd:integer(REPLACE(STR(?duration) , 'PT(\\\\d+)H.*' , '$1')) AS ?hours)
  .
  BIND(xsd:integer(REPLACE(STR(?duration) , '.*?(\\\\d+)M' , '$1')) AS ?minutes)
}
ORDER BY(?hours * 60 + ?minutes)
OFFSET 2
LIMIT 1"
What is the highest number of Grand Final appearances in the Victorian Football League/Australian Football League achieved by either the Collingwood Football Club or the Fitzroy Football Club,27,,,"SELECT ?club(COUNT(?season) AS ?count) WHERE {
  VALUES ?club {
    wd:Q249679 wd:Q3044572
  }
  VALUES ?league {
    wd:Q447247 wd:Q17733
  }
  ?season wdt:P179 ?league .
  ?season wdt:P3967 ?finalEvent .
  ?finalEvent wdt:P1344 ?club .
}
GROUP BY ?club
ORDER BY DESC(?count)
LIMIT 1"
"How many games played by the Boston Red Sox in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series took place at Fenway Park",7,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?game) AS ?total) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P361 ?series .
  ?game wdt:P276 wd:Q49136 .
}"
"What was the shortest duration in minutes for a game played between the Los Angeles Dodgers and the Philadelphia Phillies in the 1977, 1978, 2008, or 2009 National League Championship Series",126,,"| min_duration |
| ------------ |","SELECT(MIN(?duration) AS ?min_duration) WHERE {
  VALUES ?series {
    wd:Q1004352 wd:Q1004228 wd:Q3511262 wd:Q3511261
  }
  ?series wdt:P361 ?game .
  ?game wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P2047 ?duration .
  FILTER(DATATYPE(?duration) = xsd:integer || DATATYPE(?duration) = xsd:decimal)
}"
"How many games were played at Dodger Stadium during the 1977, 1978, 2008, and 2009 National League Championship Series contests between the Los Angeles Dodgers and the Philadelphia Phillies",9,,,
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list,20,,,"SELECT ?races WHERE {
  ?season wdt:P179 wd:Q19317 .
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P2425 ?races .
}
ORDER BY ASC(?races)
OFFSET 2
LIMIT 1"
"Among the Formula One seasons after 2015 where Lewis Hamilton was champion, sort them by the number of races from fewest to most. What is the number of races in the season that ranks first",20,,,"SELECT ?races WHERE {
  ?season wdt:P31 wd:Q211975 ; wdt:P3924 wd:Q9673 ; wdt:P580 ?start ; wdt:P1113 ?races .
  FILTER(YEAR(?start) > 2015)
}
ORDER BY ASC(?races)
LIMIT 1"
Sort Lewis Hamilton's Formula One championship seasons from 2015 onwards by the number of races from highest to lowest. What is the number of races in the second season in this sorted list,21,"2018 Formula One World Championship|21.0|2018
2019 Formula One World Championship|21.0|2019
2017 Formula One World Championship|20.0|2017
2015 Formula One World Championship|19.0|2015","| season                                             | races              | year           |
| -------------------------------------------------- | ------------------ | -------------- |
| 2018 Formula One World Championship (wd:Q23051084) | 21.0 (xsd:decimal) | 2018 (xsd:int) |
| 2019 Formula One World Championship (wd:Q41173535) | 21.0 (xsd:decimal) | 2019 (xsd:int) |
| 2017 Formula One World Championship (wd:Q20755615) | 20.0 (xsd:decimal) | 2017 (xsd:int) |
| 2015 Formula One World Championship (wd:Q14293115) | 19.0 (xsd:decimal) | 2015 (xsd:int) |","SELECT ?season ?races ?year WHERE {
  wd:Q9673 wdt:P2522 ?season .
  ?season wdt:P1350 ?races .
  ?season rdfs:label ?label .
  FILTER(lang(?label) = 'en')
  FILTER(REGEX(?label , '^[0-9]{4} Formula One' , 'i'))
  BIND(xsd:integer(SUBSTR(STR(?label) , 1 , 4)) AS ?year)
  FILTER(?year >= 2015)
}
ORDER BY DESC(?races)
LIMIT 10"
What is the highest number of Grand Final appearances made by either the Richmond Football Club or the Collingwood Football Club in the Victorian Football League/Australian Football League,27,0,"| maxAppearances |
| -------------- |
| 0 (xsd:int)    |","SELECT(MAX(?count) AS ?maxAppearances) WHERE {
  {
    SELECT(COUNT(?gf) AS ?count) WHERE {
      ?gf wdt:P3842 wd:Q2521385 .
      ?gf wdt:P118 wd:Q193317 .
    }
  } UNION {
    SELECT(COUNT(?gf) AS ?count) WHERE {
      ?gf wdt:P3842 wd:Q249679 .
      ?gf wdt:P118 wd:Q193317 .
    }
  }
}"
"How many games played in the 1977, 1978, 2008, and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies had an attendance exceeding 50,000",13,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?game) AS ?count) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  wd:Q334634 wdt:P1344 ?series .
  wd:Q650840 wdt:P1344 ?series .
  ?series wdt:P585 ?date .
  BIND(YEAR(?date) AS ?yearFiltered)
  FILTER(?yearFiltered = ?year)
  ?game wdt:P361 ?series .
  ?game wdt:P1110 ?attendance .
  FILTER(STRDT(STRBEFORE(?attendance , '.') , xsd:integer) > 50000)
}"
Sort the Formula One seasons when Michael Schumacher was Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list,17,,,"SELECT ?numRaces WHERE {
  ?season wdt:P31 / wdt:P279 * wd:Q190002 .
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P2441 ?numRaces .
}
ORDER BY ASC(?numRaces)
OFFSET 2
LIMIT 1"
"Sorting all the games played between the LA Dodgers and the Philadelphia Phillies by duration from shortest to longest, what is the duration in minutes of the third game in the sorted list",138,,,"SELECT ?totalMinutes WHERE {
  {
    ?game wdt:P1444 wd:Q334634 .
    ?game wdt:P1445 wd:Q650840
  } UNION {
    ?game wdt:P1444 wd:Q650840 .
    ?game wdt:P1445 wd:Q334634
  }
  .
  ?game wdt:P2047 ?duration .
  BIND((COALESCE(REPLACE(?duration , '.*T([0-9]+)H.*' , '$1' , 'i') , 0) * 60 + COALESCE(REPLACE(?duration , '.*T([0-9]+)M.*' , '$1' , 'i') , 0)) AS ?totalMinutes)
}
ORDER BY ?totalMinutes
OFFSET 2
LIMIT 1"
Sort the total attendance for the St. Louis Cardinals playoff series by the total attendance from lowest to highest. What is the total attendance for the second series in this sorted list,267570,,,"SELECT ?event ?attendance ?label WHERE {
  ?event wdt:P710 wd:Q504309 .
  ?event wdt:P3872 ?attendance .
  ?event rdfs:label ?label .
  FILTER(LANG(?label) = 'en')
  .
  FILTER(CONTAINS(LCASE(?label) , 'playoff') || CONTAINS(LCASE(?label) , 'postseason') || CONTAINS(LCASE(?label) , 'world series'))
}
ORDER BY ?attendance"
"What is the total number of games played by the Boston Red Sox across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(xsd:integer(?wins) + xsd:integer(?losses)) AS ?total) WHERE {
  VALUES ?series {
    wd:Q19544131 wd:Q15342336 wd:Q15339195
  }
  ?series p:P710 ?stmt .
  ?stmt ps:P710 wd:Q862320 ; pq:P2109 ?wins ; pq:P2110 ?losses .
}"
"What was the total attendance for games played at Fenway Park during the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",263316,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?attendance) AS ?total) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?game wdt:P361 ?series .
  ?game wdt:P276 wd:Q49136 .
  ?game wdt:P1538 ?attendance .
}"
Consider the durations in years of the roles listed for John Eldon Gorst and James Bryce. Sort all these durations from longest to shortest. What is the fifth duration in the sorted list,7,,,"SELECT ?duration WHERE {
  {
    wd:Q2413623 p:P39 ?statement
  } UNION {
    wd:Q369770 p:P39 ?statement
  }
  ?statement ps:P39 ?position ; pq:P580 ?startTime ; pq:P582 ?endTime .
  BIND(xsd:integer(SUBSTR(STR(?endTime) , 1 , 4)) AS ?endYear)
  BIND(xsd:integer(SUBSTR(STR(?startTime) , 1 , 4)) AS ?startYear)
  BIND(?endYear - ?startYear AS ?duration)
  FILTER(?duration > 0)
}
ORDER BY DESC(?duration)
OFFSET 4
LIMIT 1"
"What was the third lowest attendance for a game played between the Los Angeles Dodgers and the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series",45883,,,"SELECT ?game ?attendance ?year WHERE {
  VALUES ?dodger {
    wd:Q334634
  }
  VALUES ?phillies {
    wd:Q650840
  }
  VALUES ?nlcs {
    wd:Q1363275
  }
  ?game wdt:P31 wd:Q7184551 ; wdt:P710 ?dodger ; wdt:P710 ?phillies ; wdt:P1216507 ?attendance ; wdt:P585 ?date .
  ?game wdt:P1995 / wdt:P31 ?nlcs .
  BIND(YEAR(?date) AS ?year)
  FILTER(?year IN(1977 , 1978 , 2008 , 2009))
}
ORDER BY ASC(?attendance)"
"Sort Lewis Hamilton's Q3 qualifying times at the Canadian Grand Prix in 2015 and 2016 from fastest to slowest, represented in milliseconds. What is the second value in this sorted list",74393,,,"SELECT ?raceLabel(ROUND(?timeSec * 1000) AS ?timeMs) WHERE {
  VALUES ?race {
    wd:Q19704270 wd:Q23045166
  }
  ?race p:P8437 ?result ; rdfs:label ?raceLabel .
  ?result ps:P8437 wd:Q9673 ; pq:P4849 ?timeSec ; pq:P5062 wd:Q419128 .
  FILTER(LANG(?raceLabel) = 'en')
}
ORDER BY ASC(?timeMs)
LIMIT 2"
Sort the attendance figures for all games in the 1975 and 2013 American League Championship Series and the 2018 World Series from lowest to highest. What is the third lowest attendance,38029,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P527 ?game .
  ?game wdt:P1109 ?attendance .
  FILTER(isNumeric(?attendance))
}
ORDER BY ASC(?attendance)
OFFSET 2
LIMIT 1"
Sort the championship seasons won by both Lewis Hamilton and Mercedes by the number of races from highest to lowest. What is the number of races in the third season in this sorted list,20,,,"SELECT ?season(COUNT(?race) AS ?raceCount) WHERE {
  ?driverChamp wdt:P31 wd:Q1000008 ; wdt:P1344 wd:Q9673 ; wdt:P361 ?season .
  ?constructorChamp wdt:P31 wd:Q1000007 ; wdt:P1344 wd:Q1057384 ; wdt:P361 ?season .
  ?race wdt:P179 ?season .
}
GROUP BY ?season
ORDER BY DESC(?raceCount)"
How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the years for which game details are provided,18,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  ?edition wdt:P31 wd:Q1363275 .
  ?edition wdt:P710 wd:Q334634 .
  ?edition wdt:P710 wd:Q650840 .
  ?edition wdt:P1350 ?games .
}"
"How many games were contested between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series across the years 1977, 1978, 1983, 2008, and 2009",22,0,"| totalGames  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  VALUES ?year {
    1977 1978 1983 2008 2009
  }
  ?season wdt:P31 wd:Q1987735 ; wdt:P179 wd:Q702315 ; wdt:P7232 wd:Q334634 ; wdt:P7232 wd:Q650840 ; wdt:P585 ?dateTime ; wdt:P8409 ?games .
  FILTER(YEAR(?dateTime) = ?year)
}"
What is the lowest number of Grand Final appearances for the senior team of either the Richmond or Collingwood football club in the Victorian Football League/Australian Football League,11,24,"| lowest       |
| ------------ |
| 24 (xsd:int) |","SELECT(MIN(?count) AS ?lowest) WHERE {
  {
    SELECT(COUNT(?event) AS ?count) WHERE {
      wd:Q2521385 wdt:P1344 ?event .
      ?event rdfs:label ?label .
      FILTER(LANG(?label) = ""en"")
      FILTER(CONTAINS(LCASE(?label) , ""grand final""))
    }
  } UNION {
    SELECT(COUNT(?event) AS ?count) WHERE {
      wd:Q249679 wdt:P1344 ?event .
      ?event rdfs:label ?label .
      FILTER(LANG(?label) = ""en"")
      FILTER(CONTAINS(LCASE(?label) , ""grand final""))
    }
  }
}"
"What is the sum of the number of drivers who completed all rounds in the 2002 championship season, excluding the champion, and the number of practice drivers listed for the 2003 season",24,,,
Sort the Lewis Hamilton Formula One championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,20.0,"| numRaces           |
| ------------------ |
| 20.0 (xsd:decimal) |","SELECT ?numRaces WHERE {
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P580 ?startTime .
  ?season wdt:P1350 ?numRaces .
  BIND(YEAR(?startTime) AS ?year)
  FILTER(?year > 2015)
}
ORDER BY ASC(?numRaces)
OFFSET 1
LIMIT 1"
"How many VFL/AFL Senior Grand Finals has Collingwood appeared in since Essendon defeated them in 1911, added to the total number of VFL/AFL Senior Grand Finals Fitzroy has appeared in",29,,,
"What is the total number of games played in the National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,"| totalNumberOfGames |
| ------------------ |
| 0 (xsd:int)        |","SELECT(SUM(?games) AS ?totalNumberOfGames) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?series wdt:P361 wd:Q1967906 ; wdt:P3450 ?year ; wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 ; wdt:P1350 ?games .
}
GROUP BY ?totalNumberOfGames"
"When sorting the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest, what is the number of races in the third season",17,17,"| raceCount    |
| ------------ |
| 17 (xsd:int) |","SELECT(xsd:integer(?races) AS ?raceCount) WHERE {
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P1350 ?races .
}
ORDER BY ASC(?raceCount)
OFFSET 2
LIMIT 1"
Sort the years Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the third year in this sorted list,20,,,"SELECT(xsd:integer(?raceCount) AS ?races) WHERE {
  ?season wdt:P31 wd:Q745221 .
  ?season p:P1344 ?driverStmt .
  ?driverStmt ps:P1344 wd:Q107555 ; pq:P166 wd:Q632750 .
  ?season p:P1344 ?constructorStmt .
  ?constructorStmt ps:P1344 wd:Q334946 ; pq:P166 wd:Q632751 .
  ?season wdt:P1189 ?raceCount .
  FILTER(isNumeric(?raceCount))
}
ORDER BY xsd:integer(?raceCount)
LIMIT 1
OFFSET 2"
Sort the total attendance of the St. Louis Cardinals playoff series from lowest to highest based on available game data. What is the total attendance of the series that ranks third,301577,,,"SELECT(SUM(xsd:integer(REPLACE(STR(?attendance) , ',' , ''))) AS ?totalAttendance) WHERE {
  VALUES ?playoffType {
    wd:Q755589 wd:Q633904 wd:Q269350 wd:Q3819853
  }
  ?series wdt:P31 ?playoffType ; wdt:P710 wd:Q504309 .
  ?game wdt:P361 ?series ; wdt:P10833 ?attendance .
  FILTER(BOUND(?attendance) &&(REGEX(STR(?attendance) , '^\\d+,\\d+$') || DATATYPE(?attendance) = xsd:integer))
}
GROUP BY ?series
ORDER BY ASC(?totalAttendance)
LIMIT 1
OFFSET 2"
Sort Lewis Hamilton's Q3 qualifying times for the 2015 and 2016 Canadian Grands Prix from slowest to fastest. What is the Q3 time in seconds for the second time in this sorted list,72.812,,,
Sort the competitors in the 2011 Extreme Sailing Series by their overall points from highest to lowest. What was the overall points total for the team that finished in third place,60,,,"SELECT ?team ?teamLabel ?points WHERE {
  wd:Q21189326 p:P1923 ?participation .
  ?participation ps:P1923 ?team .
  ?participation pq:P1358 ?points .
  ?team rdfs:label ?teamLabel .
  FILTER(LANG(?teamLabel) = ""en"")
}
ORDER BY DESC(?points)
LIMIT 3"
What is the highest number of senior Victorian Football League/Australian Football League Grand Finals reached by either the Fitzroy Football Club or the Collingwood Football Club,27,,,"SELECT ?club(COUNT(?final) AS ?count) WHERE {
  VALUES ?club {
    wd:Q3044572 wd:Q249679
  }
  ?final wdt:P31 wd:Q2759594 .
  ?final wdt:P710 ?club .
}
GROUP BY ?club"
"When sorting the listed St. Louis Cardinals playoff series by average attendance per game from lowest to highest, how many games were played in the third series in the sorted list",7,,,"SELECT ?games WHERE {
  ?series wdt:P1923 wd:Q504309 .
  ?series wdt:P1110 ?attendance .
  ?series wdt:P1350 ?games .
  BIND(xsd:float(?attendance) / xsd:float(?games) AS ?avg)
}
ORDER BY ASC(?avg)
OFFSET 2
LIMIT 1"
Sort the years Michael Schumacher won the Drivers' Championship by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,17,"1994|16
2003|16
1995|17","| year           | racesNum     |
| -------------- | ------------ |
| 1994 (xsd:int) | 16 (xsd:int) |
| 2003 (xsd:int) | 16 (xsd:int) |
| 1995 (xsd:int) | 17 (xsd:int) |","SELECT ?year(xsd:integer(?races) AS ?racesNum) WHERE {
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P580 ?startTime .
  ?season wdt:P1350 ?races .
  BIND(YEAR(?startTime) AS ?year)
}
ORDER BY ASC(?racesNum)
LIMIT 3"
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Carlton, Melbourne, Essendon, and Collingwood from lowest to highest. What is the third number in this sorted list",10,"Fitzroy Football Club|Fitzroy Football Club (lang:en)|8
Melbourne Football Club|Melbourne Football Club (lang:en)|14
Essendon Football Club|Essendon Football Club (lang:en)|17
Carlton Football Club|Carlton Football Club (lang:en)|18
Collingwood Football Club|Collingwood Football Club (lang:en)|20","| club                                   | clubLabel                           | count        |
| -------------------------------------- | ----------------------------------- | ------------ |
| Fitzroy Football Club (wd:Q3044572)    | Fitzroy Football Club (lang:en)     | 8 (xsd:int)  |
| Melbourne Football Club (wd:Q911681)   | Melbourne Football Club (lang:en)   | 14 (xsd:int) |
| Essendon Football Club (wd:Q251090)    | Essendon Football Club (lang:en)    | 17 (xsd:int) |
| Carlton Football Club (wd:Q858633)     | Carlton Football Club (lang:en)     | 18 (xsd:int) |
| Collingwood Football Club (wd:Q249679) | Collingwood Football Club (lang:en) | 20 (xsd:int) |","SELECT ?club ?clubLabel(COUNT(DISTINCT ?final) AS ?count) WHERE {
  VALUES ?club {
    wd:Q3044572 wd:Q858633 wd:Q911681 wd:Q251090 wd:Q249679
  }
  {
    ?final wdt:P1346 ?club
  } UNION {
    ?final wdt:P1454 ?club
  }
  OPTIONAL {
    ?club rdfs:label ?clubLabel
    FILTER(LANG(?clubLabel) = ""en"")
  }
}
GROUP BY ?club ?clubLabel
ORDER BY ASC(?count)"
What is the total number of races across all the Formula One World Championship seasons where Lewis Hamilton was the Drivers' Champion and Mercedes was the Constructors' Champion,100,0,"| totalRaces  |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?raceCount) AS ?totalRaces) WHERE {
  ?season wdt:P31 wd:Q9036 ; wdt:P1346 wd:Q9673 ; wdt:P8327 wd:Q172721 ; wdt:P3372 ?raceCount .
}"
Sort all games played between the Los Angeles Dodgers and Philadelphia Phillies by attendance from highest to lowest. What is the attendance of the third game in this sorted list,63460,,,"SELECT ?attendance WHERE {
  VALUES(?home ?away) {(wd:Q334634 wd:Q650840)(wd:Q650840 wd:Q334634)
  }
  ?game wdt:P1995 ?home ; wdt:P1996 ?away ; wdt:P1110 ?attendance .
  BIND(xsd:integer(REPLACE(STR(?attendance) , ""[^0-9]"" , """")) AS ?attNum)
  FILTER(?attNum > 0)
}
ORDER BY DESC(?attNum)
LIMIT 1
OFFSET 2"
"Sort Richmond, Collingwood, and Port Adelaide by their number of Championship of Australia wins from highest to lowest. What is the number of wins for the club that ranks second",3,,,"SELECT ?clubLabel(COUNT(?event) AS ?wins) WHERE {
  VALUES ?club {
    wd:Q283049 wd:Q284152 wd:Q285664
  }
  ?event wdt:P1445 ?club .
  ?event rdfs:label ?eventLabel .
  FILTER(lang(?eventLabel) = 'en')
  FILTER(CONTAINS(?eventLabel , 'Championship of Australia'))
  ?club rdfs:label ?clubLabel .
  FILTER(lang(?clubLabel) = 'en')
}
GROUP BY ?club ?clubLabel
ORDER BY DESC(?wins)
LIMIT 3"
How many constructors listed as having practice drivers in the 2003 Formula One World Championship also had main drivers participating in the 2002 Formula One World Championship,3,,,
"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli",7,,,
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 seasons",18,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?numGames) AS ?total) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?series wdt:P361 wd:Q190280 .
  ?series wdt:P585 ?date .
  ?series wdt:P710 wd:Q334634 .
  ?series wdt:P710 wd:Q650840 .
  ?series wdt:P4231 ?numGames .
  FILTER(YEAR(?date) = ?year)
}"
