question,gold_answer,result_cleaned,result,sparql
"Rank Collingwood, Richmond, Essendon, St Kilda, and Port Adelaide based on the number of senior premierships they have won from most to least. What is the premiership count of the third club in this ranking",13,Collingwood Football Club|20|Richmond Football Club|18|Essendon Football Club|17|St Kilda Football Club|3|Port Adelaide Football Club|1,"| club                                      | premierships |
| ----------------------------------------- | ------------ |
| Collingwood Football Club (wd:Q249679)    | 20 (xsd:int) |
| Richmond Football Club (wd:Q2521385)      | 18 (xsd:int) |
| Essendon Football Club (wd:Q251090)       | 17 (xsd:int) |
| St Kilda Football Club (wd:Q1084121)      | 3 (xsd:int)  |
| Port Adelaide Football Club (wd:Q2738554) | 1 (xsd:int)  |","SELECT ?club(COUNT(?comp) AS ?premierships) WHERE {
  VALUES ?club {
    wd:Q249679 wd:Q2521385 wd:Q251090 wd:Q1084121 wd:Q2738554
  }
  ?comp wdt:P1346 ?club
}
GROUP BY ?club
ORDER BY DESC(COUNT(?comp))"
Sort the snooker players who participated in the 2002 Masters by their ranking at the start of the 2001/02 season from lowest to highest. What was the rank of the player who ranks fifth in this sorted list,14,,,"SELECT ?rank WHERE {
  wd:Q2070302 wdt:P710 ?player .
  ?player wdt:P1352 ?rank
}
ORDER BY ?rank
LIMIT 1
OFFSET 4"
"How many baseball games involving the Boston Red Sox were played at Fenway Park across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",7,,,
Sort the Formula One seasons where Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,20,,,"SELECT ?numRaces WHERE {
  ?season wdt:P31 wd:Q5952893 .
  ?season wdt:P1346 wd:Q9673 .
  ?season wdt:P1346 wd:Q395541 .
  ?season wdt:P1085 ?numRaces .
}
ORDER BY ASC(?numRaces)
LIMIT 1
OFFSET 1"
"What was the greatest game duration in minutes for a Boston Red Sox game played during the 2018 World Series, the 2013 American League Championship Series, or the 1975 American League Championship Series",440,,"| max_duration |
| ------------ |","SELECT(MAX(?duration) AS ?max_duration) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P1548 ?series .
  {
    ?game wdt:P1095 wd:Q15083
  } UNION {
    ?game wdt:P1591 wd:Q15083
  }
  ?game wdt:P5204 ?duration .
}"
What is the greatest number of wooden spoons achieved by either the Richmond Football Club or the Collingwood Football Club in the senior Australian Football League/Victorian Football League competition,7,0,"| maxCount    |
| ----------- |
| 0 (xsd:int) |","SELECT(MAX(?count) AS ?maxCount) {
  {
    SELECT(COUNT(*) AS ?count) {
      wd:Q2521385 wdt:P166 wd:Q2637699 .
    }
  } UNION {
    SELECT(COUNT(*) AS ?count) {
      wd:Q249679 wdt:P166 wd:Q2637699 .
    }
  }
}"
Sort the years Lewis Hamilton and Mercedes both won the Formula One world championship by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,20,,,"SELECT ?races WHERE {
  ?season wdt:P552 wd:Q9673 ; wdt:P103 wd:Q172721 ; wdt:P1366 ?races .
}
ORDER BY ?races
OFFSET 1
LIMIT 1"
"Sort the attendance numbers for all games in the 1975, 2013, and 2018 championship series involving the Boston Red Sox from lowest to highest. What is the second highest attendance in this sorted list",54367,,,
Sort the average qualifying positions from lowest to highest for drivers who participated in both the 2015 and 2016 Canadian Grand Prix qualifying sessions. What is the fifth value in this sorted list,6.5,,,"SELECT ?driver(((xsd:decimal(?pos15) + xsd:decimal(?pos16)) / 2) AS ?avg_pos) WHERE {
  ?driver p:P118 [ pq:P2868 wd:Q19704270 ; ps:P118 ?pos15 ] .
  ?driver p:P118 [ pq:P2868 wd:Q23045166 ; ps:P118 ?pos16 ] .
}
ORDER BY ASC(?avg_pos)
OFFSET 4
LIMIT 1"
"What was the highest attendance for a single game in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 seasons",64924,,,
How many of the teams with Victorian Football League or Australian Football League Grand Finalist history listed in the provided tables also participated in a Grand Final won by Fitzroy Football Club,1,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?runnerUp) AS ?count) WHERE {
  ?grandFinal wdt:P31 wd:Q15981497 ; wdt:P1346 wd:Q3044572 ; wdt:P122 ?runnerUp ; wdt:P361 ?season .
  ?season wdt:P1372 wd:Q2352741 , wd:Q50783 .
}"
How many more games were played in the 2006 National League Championship Series won by the St. Louis Cardinals compared to the 2013 National League Championship Series won by the St. Louis Cardinals,1,,,"SELECT ?diff WHERE {
  wd:Q3511260 wdt:P2748 ?games2006 .
  wd:Q14870261 wdt:P2748 ?games2013 .
  BIND(?games2006 - ?games2013 AS ?diff)
}"
Sort the games played between the Pittsburgh Pirates and Cincinnati Reds after 1972 by their duration from shortest to longest. What was the duration in minutes of the third game in this sorted list,171,,,
What is the difference in the number of senior premierships won by the Collingwood Football Club compared to the Richmond Football Club in the Australian Football League or Victorian Football League,3,2,"| difference  |
| ----------- |
| 2 (xsd:int) |","SELECT(?coll - ?rich AS ?difference) WHERE {
  {
    SELECT(COUNT(*) AS ?coll) WHERE {
      ?comp wdt:P1346 wd:Q249679
    }
  }
  {
    SELECT(COUNT(*) AS ?rich) WHERE {
      ?comp wdt:P1346 wd:Q2521385
    }
  }
}"
Consider games from the 2013 American League Championship Series and the 2018 World Series. Sort the attendance of all these games from highest to lowest. What is the third value in the sorted list,53114,,,"SELECT ?attendance WHERE {
  {
    wd:Q14870260 wdt:P527 ?game ; wdt:P1110 ?attendance
  } UNION {
    wd:Q56692089 wdt:P527 ?game ; wdt:P1110 ?attendance
  }
}
ORDER BY DESC(?attendance)
LIMIT 3"
What is the difference in attendance between the highest-attended game of the 2006 National League Championship Series and the lowest-attended game of the 2011 National League Championship Series,12773,,"| difference |
| ---------- |","SELECT((?max2006 - ?min2011) AS ?difference) WHERE {
  {
    SELECT(MAX(?att) AS ?max2006) WHERE {
      ?game wdt:P361 wd:Q3511260 ; wdt:P10031 ?att .
    }
  }
  {
    SELECT(MIN(?att) AS ?min2011) WHERE {
      ?game wdt:P361 wd:Q1099083 ; wdt:P10031 ?att .
    }
  }
}"
What was the highest attendance figure recorded for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series from 1977 through 2009,64924,,,"SELECT DISTINCT ?attendance WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P580 ?start .
  FILTER(YEAR(?start) >= 1977 && YEAR(?start) <= 2009)
  .
  ?series wdt:P1545 ?game .
  ?game wdt:P710 wd:Q334634 ; wdt:P710 wd:Q650840 .
  ?game wdt:P1135 ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1"
Sort the Formula One seasons where Michael Schumacher won the Drivers' Championship by the number of races from fewest to most. What is the number of races in the third season in this sorted list,17,1994 Formula One World Championship|16.0|2003 Formula One World Championship|1995 Formula One World Championship|17.0,"| season                                          | races              |
| ----------------------------------------------- | ------------------ |
| 1994 Formula One World Championship (wd:Q69713) | 16.0 (xsd:decimal) |
| 2003 Formula One World Championship (wd:Q69859) | 16.0 (xsd:decimal) |
| 1995 Formula One World Championship (wd:Q69722) | 17.0 (xsd:decimal) |","SELECT ?season ?races WHERE {
  ?season wdt:P1346 wd:Q9671 ; wdt:P1350 ?races .
}
ORDER BY ?races
LIMIT 3"
"How many games involving the Boston Red Sox took place at Fenway Park across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",7,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P1547 ?series ; wdt:P1148 wd:Q49136 ; wdt:P149 wd:Q213959 .
}"
"What was the highest attendance figure for any game won by the St. Louis Cardinals in the 2006 National League Championship Series, 2011 World Series, or 2013 National League Championship Series",56357,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q3511260 wd:Q1188429 wd:Q14870261
  }
  ?game wdt:P1545 ?series .
  ?game wdt:P1346 wd:Q504309 .
  ?game wdt:P1110 ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1"
Sort Michael Schumacher's Formula One championship seasons from 2002 and 2003 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,17,2003 Formula One World Championship|16|2002 Formula One World Championship|17,"| season                                          | numRaces     |
| ----------------------------------------------- | ------------ |
| 2003 Formula One World Championship (wd:Q69859) | 16 (xsd:int) |
| 2002 Formula One World Championship (wd:Q69844) | 17 (xsd:int) |","SELECT ?season(COUNT(?race) AS ?numRaces) WHERE {
  VALUES ?season {
    wd:Q69844 wd:Q69859
  }
  ?race wdt:P361 ?season .
}
GROUP BY ?season
ORDER BY ?numRaces"
Sort the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the last season in this sorted list,18,18.0,"| numRaces           |
| ------------------ |
| 18.0 (xsd:decimal) |","SELECT ?numRaces WHERE {
  ?season wdt:P1346 wd:Q9671 .
  ?season wdt:P1350 ?numRaces .
}
ORDER BY DESC(?numRaces)
LIMIT 1"
"What was the highest attendance recorded for a game involving the Boston Red Sox in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series",54400,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?game wdt:P161 ?series ;(wdt:P1547 | wdt:P1548) wd:Q165956 ; wdt:P1235 ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1"
What was the difference in milliseconds between Lewis Hamilton's fastest qualifying lap time at the 2015 Canadian Grand Prix and his fastest qualifying lap time at the 2016 Canadian Grand Prix,1581,,,
Sort the players who participated in the 2002 Masters snooker competition by their birth year from youngest to oldest. What is the birth year of the player who ranks fourth in this sorted list,1974,,,"SELECT DISTINCT ?player ?birthYear WHERE {
  wd:Q1809901 wdt:P1389 ?tournament .
  ?tournament rdfs:label ?label .
  FILTER(LANG(?label) = 'en' && CONTAINS(STR(?label) , 'Masters'))
  .
  ?tournament wdt:P397 ?player .
  ?player wdt:P569 ?birth .
  BIND(YEAR(?birth) AS ?birthYear)
}
ORDER BY DESC(?birthYear)
OFFSET 3
LIMIT 1"
"What was the highest attendance for any single game played by the Boston Red Sox in the 1975 American League Championship Series, 2013 American League Championship Series, or 2018 World Series",54400,,"| maxAttendance |
| ------------- |","SELECT(MAX(?attendance) AS ?maxAttendance) WHERE {
  {
    wd:Q3511178 wdt:P1684 ?game .
    {
      ?game wdt:P1031 wd:Q180736
    } UNION {
      ?game wdt:P1032 wd:Q180736
    }
    .
    ?game wdt:P1873 ?attendance .
  } UNION {
    wd:Q14870260 wdt:P1684 ?game .
    {
      ?game wdt:P1031 wd:Q180736
    } UNION {
      ?game wdt:P1032 wd:Q180736
    }
    .
    ?game wdt:P1873 ?attendance .
  } UNION {
    wd:Q56692089 wdt:P1684 ?game .
    {
      ?game wdt:P1031 wd:Q180736
    } UNION {
      ?game wdt:P1032 wd:Q180736
    }
    .
    ?game wdt:P1873 ?attendance .
  }
}"
"How many games were played at Dodger Stadium during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",9,,,
Sort the games played between the Los Angeles Dodgers and the Philadelphia Phillies by duration from shortest to longest. What is the duration in minutes of the third game in this sorted list,138,,,"SELECT ?game ?duration WHERE {
  {
    ?game wdt:P666 wd:Q334634 ; wdt:P667 wd:Q650840 .
  } UNION {
    ?game wdt:P666 wd:Q650840 ; wdt:P667 wd:Q334634 .
  }
  ?game wdt:P2047 ?duration .
}
ORDER BY ?duration
LIMIT 3"
What is the highest number of Grand Final appearances in the Victorian Football League/Australian Football League achieved by either the Collingwood Football Club or the Fitzroy Football Club,27,,,"SELECT ?grandFinals WHERE {
  wd:Q249679 wdt:P5200 ?grandFinals
}"
"How many games played by the Boston Red Sox in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series took place at Fenway Park",7,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?total) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?series wdt:P622 ?game .
  ?game wdt:P276 wd:Q49136
}"
"What was the shortest duration in minutes for a game played between the Los Angeles Dodgers and the Philadelphia Phillies in the 1977, 1978, 2008, or 2009 National League Championship Series",126,,,"SELECT ?duration WHERE {
  ?series wdt:P31 wd:Q1363275 ; wdt:P577 ?date ; wdt:P192 wd:Q334634 , wd:Q650840 .
  FILTER(STRSTARTS(STR(?date) , ""1977"") || STRSTARTS(STR(?date) , ""1978"") || STRSTARTS(STR(?date) , ""2008"") || STRSTARTS(STR(?date) , ""2009""))
  ?series p:P1500 ?gameStmt .
  ?gameStmt ps:P1500 ?game .
  ?game wdt:P2284 ?duration .
  FILTER(datatype(?duration) = xsd:float)
}
ORDER BY ASC(?duration)
LIMIT 1"
"How many games were played at Dodger Stadium during the 1977, 1978, 2008, and 2009 National League Championship Series contests between the Los Angeles Dodgers and the Philadelphia Phillies",9,,,
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list,20,,,"SELECT ?season ?numRaces WHERE {
  wd:Q9673 wdt:P166 ?award .
  ?award wdt:P31 wd:Q3059038 .
  ?award wdt:P2038 ?season .
  ?season wdt:P31 wd:Q22859 .
  ?season wdt:P517 ?numRaces .
}
ORDER BY ASC(?numRaces)
LIMIT 3"
"Among the Formula One seasons after 2015 where Lewis Hamilton was champion, sort them by the number of races from fewest to most. What is the number of races in the season that ranks first",20,17.0,"| numRaces           |
| ------------------ |
| 17.0 (xsd:decimal) |","SELECT ?numRaces WHERE {
  ?season wdt:P31 wd:Q108861375 ; wdt:P1346 wd:Q9673 ; wdt:P585 ?year ; wdt:P1350 ?numRaces .
  FILTER(?year > ""2015-12-31"" ^^ xsd:date)
}
ORDER BY ASC(?numRaces)
LIMIT 1"
Sort Lewis Hamilton's Formula One championship seasons from 2015 onwards by the number of races from highest to lowest. What is the number of races in the second season in this sorted list,21,,,"SELECT ?numRaces WHERE {
  wd:Q9673 p:P157 ?statement .
  ?statement ps:P157 ?season .
  ?season wdt:P31 wd:Q1556920 .
  ?season wdt:P580 ?startDate .
  FILTER(STRSTARTS(STR(?startDate) , ""2015""))
  ?season wdt:P1350 ?numRaces .
  FILTER(isNumeric(?numRaces))
}
ORDER BY DESC(?numRaces)
LIMIT 1
OFFSET 1"
What is the highest number of Grand Final appearances made by either the Richmond Football Club or the Collingwood Football Club in the Victorian Football League/Australian Football League,27,,,
"How many games played in the 1977, 1978, 2008, and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies had an attendance exceeding 50,000",13,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?game) AS ?count) WHERE {
  VALUES ?series {
    wd:Q1004352 wd:Q1004228 wd:Q3511262 wd:Q3511261
  }
  ?series wdt:P527 ?game .
  ?game wdt:P1475 ?homeTeam .
  ?game wdt:P1476 ?awayTeam .
  FILTER((?homeTeam = wd:Q334634 && ?awayTeam = wd:Q650840) ||(?homeTeam = wd:Q650840 && ?awayTeam = wd:Q334634))
  ?game wdt:P3705 ?attendance .
  FILTER(?attendance > 50000)
}"
Sort the Formula One seasons when Michael Schumacher was Drivers' Champion by the number of races from lowest to highest. What is the number of races in the third season in the sorted list,17,,,"SELECT ?numRaces WHERE {
  ?season wdt:P31 wd:Q5174683 .
  ?season wdt:P1089 wd:Q1611 .
  ?season wdt:P1352 ?numRaces .
}
ORDER BY ASC(?numRaces)
LIMIT 1
OFFSET 2"
"Sorting all the games played between the LA Dodgers and the Philadelphia Phillies by duration from shortest to longest, what is the duration in minutes of the third game in the sorted list",138,,,"SELECT ?amount WHERE {
  ?game wdt:P584 wd:Q334634 ; wdt:P584 wd:Q650840 ; wdt:P2047 ?duration .
  ?duration wikibase:quantityAmount ?amount .
}
ORDER BY ?amount
OFFSET 2
LIMIT 1"
Sort the total attendance for the St. Louis Cardinals playoff series by the total attendance from lowest to highest. What is the total attendance for the second series in this sorted list,267570,,,"SELECT ?series(SUM(?attendance) AS ?total) WHERE {
  ?game wdt:P31 wd:Q268461 ; wdt:P186 wd:Q504309 ; wdt:P773 ?attendance ; wdt:P178 ?series .
}
GROUP BY ?series
ORDER BY ?total
OFFSET 1
LIMIT 1"
"What is the total number of games played by the Boston Red Sox across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,9.0,"| totalGames        |
| ----------------- |
| 9.0 (xsd:decimal) |","SELECT(SUM(?games) AS ?totalGames) WHERE {
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
  ?series wdt:P1350 ?games
}"
"What was the total attendance for games played at Fenway Park during the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",263316,0,"| totalAttendance |
| --------------- |
| 0 (xsd:int)     |","SELECT(SUM(?attendance) AS ?totalAttendance) WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P587 ?game .
  ?game wdt:P1566 wd:Q49136 .
  ?game wdt:P554 ?attendance .
}"
Consider the durations in years of the roles listed for John Eldon Gorst and James Bryce. Sort all these durations from longest to shortest. What is the fifth duration in the sorted list,7,6,"| duration    |
| ----------- |
| 6 (xsd:int) |","SELECT ?duration WHERE {
  {
    wd:Q5765264 wdt:P39 ?position .
    wd:Q5765264 p:P39 ?statement .
    ?statement ps:P39 ?position .
    ?statement pq:P580 ?startDate .
    ?statement pq:P582 ?endDate .
    BIND(xsd:integer(SUBSTR(STR(?startDate) , 1 , 4)) AS ?startYear)
    BIND(xsd:integer(SUBSTR(STR(?endDate) , 1 , 4)) AS ?endYear)
    BIND(?endYear - ?startYear AS ?duration)
  } UNION {
    wd:Q336497 wdt:P39 ?position .
    wd:Q336497 p:P39 ?statement .
    ?statement ps:P39 ?position .
    ?statement pq:P580 ?startDate .
    ?statement pq:P582 ?endDate .
    BIND(xsd:integer(SUBSTR(STR(?startDate) , 1 , 4)) AS ?startYear)
    BIND(xsd:integer(SUBSTR(STR(?endDate) , 1 , 4)) AS ?endYear)
    BIND(?endYear - ?startYear AS ?duration)
  }
}
ORDER BY DESC(?duration)
OFFSET 4
LIMIT 1"
"What was the third lowest attendance for a game played between the Los Angeles Dodgers and the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series",45883,,,"SELECT ?attendance WHERE {
  {
    ?game wdt:P1502 wd:Q1004352 ; wdt:P178 wd:Q42535 ; wdt:P178 wd:Q870125 ; wdt:P1101 ?attendance .
  } UNION {
    ?game wdt:P1502 wd:Q1004228 ; wdt:P178 wd:Q42535 ; wdt:P178 wd:Q870125 ; wdt:P1101 ?attendance .
  } UNION {
    ?game wdt:P1502 wd:Q3511262 ; wdt:P178 wd:Q42535 ; wdt:P178 wd:Q870125 ; wdt:P1101 ?attendance .
  } UNION {
    ?game wdt:P1502 wd:Q3511261 ; wdt:P178 wd:Q42535 ; wdt:P178 wd:Q870125 ; wdt:P1101 ?attendance .
  }
}
ORDER BY ASC(?attendance)
OFFSET 2
LIMIT 1"
"Sort Lewis Hamilton's Q3 qualifying times at the Canadian Grand Prix in 2015 and 2016 from fastest to slowest, represented in milliseconds. What is the second value in this sorted list",74393,,,
Sort the attendance figures for all games in the 1975 and 2013 American League Championship Series and the 2018 World Series from lowest to highest. What is the third lowest attendance,38029,,,"SELECT ?attendance WHERE {
  VALUES ?series {
    wd:Q3511178 wd:Q14870260 wd:Q56692089
  }
  ?series wdt:P154 ?game .
  ?game wdt:P1110 ?attendance .
}
ORDER BY ?attendance
LIMIT 3"
Sort the championship seasons won by both Lewis Hamilton and Mercedes by the number of races from highest to lowest. What is the number of races in the third season in this sorted list,20,,,"SELECT ?numRaces WHERE {
  wd:Q1032 wdt:P445 ?season .
  ?season wdt:P2216 wd:Q1680457 .
  ?season wdt:P9377 ?numRaces
}
ORDER BY DESC(?numRaces)
OFFSET 2
LIMIT 1"
How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the years for which game details are provided,18,0,"| total_games |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total_games) WHERE {
  ?series wdt:P31 wd:Q1363275 .
  ?series wdt:P1923 wd:Q334634 .
  ?series wdt:P1923 wd:Q650840 .
  ?series wdt:P1350 ?games .
}"
"How many games were contested between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series across the years 1977, 1978, 1983, 2008, and 2009",22,,,
What is the lowest number of Grand Final appearances for the senior team of either the Richmond or Collingwood football club in the Victorian Football League/Australian Football League,11,42,"| count        |
| ------------ |
| 42 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  wd:Q249679 wdt:P1344 ?grand_final
}"
"What is the sum of the number of drivers who completed all rounds in the 2002 championship season, excluding the champion, and the number of practice drivers listed for the 2003 season",24,,,
Sort the Lewis Hamilton Formula One championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,,,"SELECT ?numRaces WHERE {
  ?season wdt:P2112 wd:Q9673 ; wdt:P580 ?start ; wdt:P3349 ?numRaces .
  FILTER(STR(?start) >= ""2016-"")
}
ORDER BY ?numRaces
OFFSET 1
LIMIT 1"
"How many VFL/AFL Senior Grand Finals has Collingwood appeared in since Essendon defeated them in 1911, added to the total number of VFL/AFL Senior Grand Finals Fitzroy has appeared in",29,,,
"What is the total number of games played in the National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,0,"| total       |
| ----------- |
| 0 (xsd:int) |","SELECT(SUM(?games) AS ?total) WHERE {
  VALUES ?year {
    1977 1978 2008 2009
  }
  ?event wdt:P585 ?date .
  FILTER(year(?date) = ?year)
  ?event wdt:P253 wd:Q334634 .
  ?event wdt:P255 wd:Q650840 .
  ?event wdt:P1798 ?games .
}"
"When sorting the Formula One seasons where Michael Schumacher was the Drivers' Champion by the number of races from lowest to highest, what is the number of races in the third season",17,17.0,"| races              |
| ------------------ |
| 17.0 (xsd:decimal) |","SELECT ?races WHERE {
  ?season wdt:P31 wd:Q108861375 ; wdt:P1346 wd:Q9671 ; wdt:P1350 ?races .
}
ORDER BY ASC(?races)
OFFSET 2
LIMIT 1"
Sort the years Lewis Hamilton and Mercedes both won the championship by the number of races from lowest to highest. What is the number of races in the third year in this sorted list,20,,,
Sort the total attendance of the St. Louis Cardinals playoff series from lowest to highest based on available game data. What is the total attendance of the series that ranks third,301577,,,"SELECT(SUM(?attendance) AS ?total_attendance) ?series WHERE {
  ?series wdt:P1923 wd:Q504309 .
  ?game wdt:P361 ?series .
  ?game wdt:P1204 ?attendance .
}
GROUP BY ?series
ORDER BY ASC(?total_attendance)
LIMIT 1
OFFSET 2"
Sort Lewis Hamilton's Q3 qualifying times for the 2015 and 2016 Canadian Grands Prix from slowest to fastest. What is the Q3 time in seconds for the second time in this sorted list,72.812,,,"SELECT ?time WHERE {
  wd:Q9673 wdt:P1626 ?race .
  VALUES ?race {
    wd:Q19704270 wd:Q23045166
  }
  .
  wd:Q9673 p:P1550 ?timeStatement .
  ?timeStatement ps:P1550 ?time .
  ?timeStatement pq:P2386 ""Q3"" .
}
ORDER BY DESC(?time)
LIMIT 2"
Sort the competitors in the 2011 Extreme Sailing Series by their overall points from highest to lowest. What was the overall points total for the team that finished in third place,60,,,"SELECT ?team ?points WHERE {
  ?team wdt:P1326 wd:Q21189326 .
  ?team wdt:P183 ?points .
}
ORDER BY DESC(?points)
LIMIT 3"
What is the highest number of senior Victorian Football League/Australian Football League Grand Finals reached by either the Fitzroy Football Club or the Collingwood Football Club,27,,,"SELECT ?club(COUNT(*) AS ?count) WHERE {
  VALUES ?club {
    wd:Q3044572 wd:Q249679
  }
  ?event rdfs:label ?label .
  FILTER(LANG(?label) = 'en' && CONTAINS(LCASE(?label) , 'grand final'))
  ?event wdt:P154 wd:Q2352741 , wd:Q50783 .
  ?event wdt:P31 wd:Q4547672 .
  ?event wdt:P1207 ?club .
}
GROUP BY ?club"
"When sorting the listed St. Louis Cardinals playoff series by average attendance per game from lowest to highest, how many games were played in the third series in the sorted list",7,,,"SELECT ?games WHERE {
  wd:Q504309 p:P1344 [ ps:P1344 ?series ; pq:P1350 ?games ] .
  ?series wdt:P1110 ?attendance .
  FILTER(isNumeric(?attendance) && isNumeric(?games))
}
ORDER BY(?attendance / ?games)"
Sort the years Michael Schumacher won the Drivers' Championship by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,17,17.0,"| races              |
| ------------------ |
| 17.0 (xsd:decimal) |","SELECT ?races WHERE {
  ?season wdt:P1346 wd:Q9671 ; wdt:P1350 ?races .
}
ORDER BY ?races
OFFSET 2
LIMIT 1"
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Carlton, Melbourne, Essendon, and Collingwood from lowest to highest. What is the third number in this sorted list",10,,,
What is the total number of races across all the Formula One World Championship seasons where Lewis Hamilton was the Drivers' Champion and Mercedes was the Constructors' Champion,100,0,"| totalRaces  |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(?race) AS ?totalRaces) WHERE {
  ?season wdt:P31 wd:Q402803 ; wdt:P1052 wd:Q9673 ; wdt:P1038 wd:Q172721 .
  ?race wdt:P1046 ?season .
}"
Sort all games played between the Los Angeles Dodgers and Philadelphia Phillies by attendance from highest to lowest. What is the attendance of the third game in this sorted list,63460,,,"SELECT ?attendance WHERE {
  ?game wdt:P31 wd:Q1810500 ; wdt:P1546 wd:Q334634 ; wdt:P1546 wd:Q650840 ; wdt:P838 ?attendance .
}
ORDER BY DESC(?attendance)
LIMIT 1
OFFSET 2"
"Sort Richmond, Collingwood, and Port Adelaide by their number of Championship of Australia wins from highest to lowest. What is the number of wins for the club that ranks second",3,,,"SELECT ?club(COUNT(?event) AS ?wins) WHERE {
  VALUES ?club {
    wd:Q2521385 wd:Q249679 wd:Q2738554
  }
  ?event wdt:P118 wd:Q5070151 ; wdt:P1346 ?club
}
GROUP BY ?club
ORDER BY DESC(?wins)"
How many constructors listed as having practice drivers in the 2003 Formula One World Championship also had main drivers participating in the 2002 Formula One World Championship,3,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  wd:Q69859 wdt:P1923 ?constructor .
  wd:Q69844 wdt:P1923 ?constructor .
}"
"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli",7,,,
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 seasons",18,,,"SELECT (SUM(?numGames) AS ?total) WHERE {
  VALUES ?event { wd:Q1004352 wd:Q1004228 wd:Q3511262 }
  ?event wdt:P2844 ?numGames .
  ?event wdt:P1346 wd:Q334634 .
  ?event wdt:P1347 wd:Q650840 .
} UNION {
  VALUES ?event { wd:Q1004352 wd:Q1004228 wd:Q3511262 }
  ?event wdt:P2844 ?numGames .
  ?event wdt:P1346 wd:Q650840 .
  ?event wdt:P1347 wd:Q334634 .
}"
