question,gold_answer,result_cleaned,result,sparql
What countries are island countries ?,"The northern part of the island of Cyprus is the de facto independent state of Northern Cyprus, which is recognized only by Turkey. In the south of the island are the Sovereign Base Areas of Akrotiri and Dhekelia, controlled by the United Kingdom. | In 1983, Northern Cyprus declared independence from Cyprus. Northern Cyprus sovereignty has been recognized by only one United Nations member state (Turkey). It is not a member state of the United Nations. Most states recognize Cyprus claim to sovereignty over Northern Cyprus. | Since the conclusion of the Chinese Civil War, the Republic of China (ROC) retains actual rule over the islands of Taiwan, Penghu, Kinmen, the Matsu, and other minor islands, all of which are collectively known as ""Free Area"" or Taiwan Area in contrast to Mainland China being under communist rule, thus making it a de facto island nation, and has become known colloquially as simply ""Taiwan"" due to the island of Taiwan forming the majority of the ROC-controlled territories; nonetheless, the ROC has not officially renounced its constitutional-defined territories which include areas effectively controlled by the [[China|Peoples Republic of China]], Mongolia, Tuva (a Russian republic) etc. If claimed territories were taken into account, the ROC would not be a borderless country, nor a country centred around a major island. The ROC-controlled territories are also claimed by the Peoples Republic of China. See: Political status of Taiwan, Two Chinas, One-China policy, and Cross-strait relations. | Martinique | Administered by Norway under the Svalbard Treaty.","Antigua and Barbuda|Antigua and Barbuda (lang:en)
Aruba|Aruba (lang:en)
Bahrain|Bahrain (lang:en)
Barbados|Barbados (lang:en)
Cape Verde|Cape Verde (lang:en)
...|...
Trinidad and Tobago|Trinidad and Tobago (lang:en)
Tsukaikoku|Tsukaikoku (lang:en)
Tuvalu|Tuvalu (lang:en)
United Kingdom|United Kingdom (lang:en)
Vanuatu|Vanuatu (lang:en)","| country                       | label                         |
| ----------------------------- | ----------------------------- |
| Antigua and Barbuda (wd:Q781) | Antigua and Barbuda (lang:en) |
| Aruba (wd:Q21203)             | Aruba (lang:en)               |
| Bahrain (wd:Q398)             | Bahrain (lang:en)             |
| Barbados (wd:Q244)            | Barbados (lang:en)            |
| Cape Verde (wd:Q1011)         | Cape Verde (lang:en)          |
| ...                           | ...                           |
| Trinidad and Tobago (wd:Q754) | Trinidad and Tobago (lang:en) |
| Tsukaikoku (wd:Q11458165)     | Tsukaikoku (lang:en)          |
| Tuvalu (wd:Q672)              | Tuvalu (lang:en)              |
| United Kingdom (wd:Q145)      | United Kingdom (lang:en)      |
| Vanuatu (wd:Q686)             | Vanuatu (lang:en)             |","SELECT ?country ?label WHERE {
  ?country wdt:P31 wd:Q112099 .
  ?country rdfs:label ?label .
  FILTER(LANG(?label) = 'en')
}
ORDER BY ?label"
What are the structure with a height larger than 600 m ?,"Burj Khalifa | Petronius Platform | Tokyo Skytree | Shanghai Tower | KVLY-TV mast | KRDK-TV mast | KXTV/KOVR tower | KATV tower | WECT tower | Diversified Communications Tower | Winnie Cumulus Broadcasting Tower | Hoyt Radio Tower | Baldpate Platform | Lotte World Tower | One World Trade Center | Tianjin CTF Finance Centre | World Trade Center, Tower 1 | Taipei 101 | Merdeka 118 | Jeddah Tower | Sky City | Burj Al Alam",,,"SELECT ?structure ?structureLabel ?amount WHERE {
  VALUES ?class {
    wd:Q11424 wd:Q8505 wd:Q570116 wd:Q41176
  }
  ?structure wdt:P31 / wdt:P279 * ?class .
  ?structure wdt:P2048 ?heightQuantity .
  ?heightQuantity wikibase:quantityAmount ?amount .
  ?heightQuantity wikibase:quantityUnit wd:Q11573 .
  ?structure rdfs:label ?structureLabel .
  FILTER(xsd:decimal(?amount) > 600)
  FILTER(LANG(?structureLabel) = ""en"")
}
LIMIT 10"
Which weapons are of the type rocket launchers ?,Bazooka | C90-CR (M3) | FHJ-84 | LRAC F1 | M72 LAW | Nexter WASP 58 Light Anti-Armour Weapon | Panzerfaust 3 | Panzerschreck | PF-89 | PF-98 | Type 70 | VE-NILANGAL,"M79 Osa|M79 Osa (lang:en)
Javelot|Javelot (lang:en)
Offenror|Offenror (lang:en)
Qare'a|Qare'a (lang:en)
M1A1 Bazooka|M1A1 Bazooka (lang:en)
PHL-11|PHL-11 (lang:en)
PHL-03|PHL-03 (lang:en)
Type 70 self-propelled rocket launcher|Type 70 self-propelled rocket launcher (lang:en)
Teruel MRL|Teruel MRL (lang:en)
Zelzal-1|Zelzal-1 (lang:en)","| weapon                                                | weaponLabel                                      |
| ----------------------------------------------------- | ------------------------------------------------ |
| M79 Osa (wd:Q1025458)                                 | M79 Osa (lang:en)                                |
| Javelot (wd:Q104384527)                               | Javelot (lang:en)                                |
| Offenror (wd:Q105078533)                              | Offenror (lang:en)                               |
| Qare'a (wd:Q105972744)                                | Qare'a (lang:en)                                 |
| M1A1 Bazooka (wd:Q106077732)                          | M1A1 Bazooka (lang:en)                           |
| PHL-11 (wd:Q108101989)                                | PHL-11 (lang:en)                                 |
| PHL-03 (wd:Q10843682)                                 | PHL-03 (lang:en)                                 |
| Type 70 self-propelled rocket launcher (wd:Q10846170) | Type 70 self-propelled rocket launcher (lang:en) |
| Teruel MRL (wd:Q1085670)                              | Teruel MRL (lang:en)                             |
| Zelzal-1 (wd:Q10861119)                               | Zelzal-1 (lang:en)                               |","SELECT DISTINCT ?weapon ?weaponLabel WHERE {
  {
    ?weapon wdt:P279 * wd:Q3216918
  } UNION {
    ?weapon wdt:P279 * wd:Q506219
  }
  ?weapon rdfs:label ?weaponLabel .
  FILTER(LANG(?weaponLabel) = ""en"")
}
LIMIT 10"
Who lead a lost expedition ?,"Cambyses II | John Cabot | Gaspar Corte-Real | Miguel Corte-Real | James Knight | Jean-François de Galaup, comte de Lapérouse | Robert Falcon Scott | Percy Fawcett",,,"SELECT ?leader ?leaderLabel WHERE {
  wd:Q2305 p:P710 ?stmt .
  ?stmt ps:P710 ?leader .
  ?stmt pq:P39 ?role .
  ?role rdfs:label ?roleLabel .
  ?leader rdfs:label ?leaderLabel .
  FILTER(LANG(?roleLabel) = ""en"")
  FILTER(CONTAINS(LCASE(?roleLabel) , ""commander""))
  FILTER(LANG(?leaderLabel) = ""en"")
}"
Which weapons are of the type anti-materiel rifles ?,Steyr IWS 2000 | Steyr HS .50 | Istiglal | AMR-2 | Zijiang M99 | RT-20 | Vidhwansak | Pindad SPR-2 and SPR-3 | Shaher | Tor | KSVK | SV-18 | Zastava M93 Black Arrow | Denel NTW-20 | Snipex Alligator | Accuracy International AW50 | Accuracy International AS50 | Accuracy International AX50 | Barrett M82A1/M107 | Barrett M99 | Barrett XM109 | Barrett XM500 | Anzio 20mm rifle | Desert Tech HTI,"Gepard|Gepard (lang:en)
AMR-2|AMR-2 (lang:en)
Snipex Alligator|Snipex Alligator (lang:en)
Solothurn S-18/100|Solothurn S-18/100 (lang:en)
Accuracy International AW50|Accuracy International AW50 (lang:en)
...|...
Barrett M99|Barrett M99 (lang:en)
Barrett XM109|Barrett XM109 (lang:en)
Accuracy International AX50|Accuracy International AX50 (lang:en)
Accuracy International AS50|Accuracy International AS50 (lang:en)
AM-50 Sayyad|AM-50 Sayyad (lang:en)","| weapon                                     | label                                 |
| ------------------------------------------ | ------------------------------------- |
| Gepard (wd:Q1009592)                       | Gepard (lang:en)                      |
| AMR-2 (wd:Q1022192)                        | AMR-2 (lang:en)                       |
| Snipex Alligator (wd:Q104661322)           | Snipex Alligator (lang:en)            |
| Solothurn S-18/100 (wd:Q1062499)           | Solothurn S-18/100 (lang:en)          |
| Accuracy International AW50 (wd:Q1066723)  | Accuracy International AW50 (lang:en) |
| ...                                        | ...                                   |
| Barrett M99 (wd:Q808897)                   | Barrett M99 (lang:en)                 |
| Barrett XM109 (wd:Q808903)                 | Barrett XM109 (lang:en)               |
| Accuracy International AX50 (wd:Q85739580) | Accuracy International AX50 (lang:en) |
| Accuracy International AS50 (wd:Q868895)   | Accuracy International AS50 (lang:en) |
| AM-50 Sayyad (wd:Q92209063)                | AM-50 Sayyad (lang:en)                |","SELECT ?weapon ?label WHERE {
  ?weapon wdt:P279 wd:Q1770971 ; rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
What are the suspension bridges (built or planned) with a length larger than 600 meters ?,Yangsigang Yangtze River Bridge | Xihoumen Bridge | Osman Gazi Bridge | Yi Sun-sin Bridge | Humber Bridge | Yavuz Sultan Selim Bridge | Tsing Ma Bridge | Hardanger Bridge | Verrazzano-Narrows Bridge | Golden Gate Bridge | Höga Kusten Bridge | Hongjun Chishuihe Bridge | Longjiang River Bridge | Aizhai Bridge | Mackinac Bridge | Hålogaland Bridge | Qingshui River Bridge | Huangpu Bridge | Xingkang Bridge | Wufengshan Yangtze River Bridge | Fatih Sultan Mehmet Bridge | Bosphorus Bridge | George Washington Bridge | 25 de Abril Bridge | Forth Road Bridge | Humen Pearl River Bridge | Third Tacoma Narrows Bridge (eastbound) | Askøy Bridge | Nanxi Bridge | Akinada Bridge | San Francisco–Oakland Bay Bridge (east half of west span) | San Francisco–Oakland Bay Bridge (west half of west span) | Bronx–Whitestone Bridge | Maputo–Katembe bridge | Pierre Laporte Bridge | Delaware Memorial Bridge (northbound) | Gjemnessund Bridge | [[Egongyan Rail Transit Bridge|Egongyan Rail Transit Bridge]] | Çanakkale 1915 Bridge | Brăila Bridge | Strait of Messina Bridge | Sunda Strait Bridge,,,"SELECT ?bridge ?bridgeLabel ?length WHERE {
  ?bridge wdt:P31 wd:Q12570 .
  ?bridge wdt:P2043 ?lengthValue .
  ?lengthValue wikibase:quantityAmount ?length .
  FILTER(xsd:decimal(?length) > 600)
  OPTIONAL {
    ?bridge rdfs:label ?bridgeLabel .
    FILTER(LANG(?bridgeLabel) = ""en"")
  }
}
ORDER BY DESC(?length)"
What are the professional wrestling memorial shows since 1980?,"Mike Marino Memorial Shield | Von Erich Memorial Parade of Champions | Eddie Graham Memorial Show | Bruiser Brody Memorial Show | [[Starrcade (1990)|Pat OConnor Memorial International Cup Tag Team Tournament]] | Ilio DiPaolo Memorial Show | Eddie Gilbert Memorial Brawl | Eddie Gilbert Memorial Show | Plum Mariko Memorial Show | Brian Pillman Memorial Show | Curtis Comes Home | Gary Albright Memorial Show | Mark Curtis Memorial Weekend of Champions | Giant Baba Memorial Spectacular | Terry Gordy Memorial Show | Yokozuna Memorial Show | Giant Baba Memorial Six Man Tag Team Tournament | Big Dick Dudley Memorial Show | Jeff Peterson Memorial Cup | Mike Lockwood Memorial Show | Fred Ward Memorial Show | Mike Lockwood Memorial Tournament | Mark Curtis Memorial Reunion | Chris Candido Memorial Show | Bruiser Brody Memorial Cup | Shinya Hashimoto Memorial Six-Man Tag Team Tournament | Pitbull/Public Enemy Tag Team Memorial Cup | Eddie Graham Memorial Battle of the Belts | Sensational Sherri Memorial Cup Tournament | Shinya Hashimoto Memorial Legacy Cup Tournament | Walter ""Killer"" Kowalski Memorial Show | Dennis Coralluzzo Invitational | A Nightmare To Remember","Gary Albright Memorial Show|Gary Albright Memorial Show (lang:en)|2000-04-19T00:00:00Z
Terry Gordy Memorial Show|Terry Gordy Memorial Show (lang:en)|2001-08-11T00:00:00Z
Yokozuna Memorial Show|Yokozuna Memorial Show (lang:en)|2001-11-29T00:00:00Z
Big Dick Dudley Memorial Show|Big Dick Dudley Memorial Show (lang:en)|2002-01-01T00:00:00Z
Mike Lockwood Memorial Show|Mike Lockwood Memorial Show (lang:en)|2003-11-15T00:00:00Z
Fred Ward Memorial Show|Fred Ward Memorial Show (lang:en)|2004-01-01T00:00:00Z
Eddie Graham Memorial Battle of the Belts|Eddie Graham Memorial Battle of the Belts (lang:en)|2007-01-01T00:00:00Z
Killer Kowalski Memorial Show|Killer Kowalski Memorial Show (lang:en)|2008-10-26T00:00:00Z","| event                                                   | eventLabel                                          | date                                |
| ------------------------------------------------------- | --------------------------------------------------- | ----------------------------------- |
| Gary Albright Memorial Show (wd:Q5524585)               | Gary Albright Memorial Show (lang:en)               | 2000-04-19T00:00:00Z (xsd:dateTime) |
| Terry Gordy Memorial Show (wd:Q7704452)                 | Terry Gordy Memorial Show (lang:en)                 | 2001-08-11T00:00:00Z (xsd:dateTime) |
| Yokozuna Memorial Show (wd:Q8054690)                    | Yokozuna Memorial Show (lang:en)                    | 2001-11-29T00:00:00Z (xsd:dateTime) |
| Big Dick Dudley Memorial Show (wd:Q4905574)             | Big Dick Dudley Memorial Show (lang:en)             | 2002-01-01T00:00:00Z (xsd:dateTime) |
| Mike Lockwood Memorial Show (wd:Q6847698)               | Mike Lockwood Memorial Show (lang:en)               | 2003-11-15T00:00:00Z (xsd:dateTime) |
| Fred Ward Memorial Show (wd:Q5496504)                   | Fred Ward Memorial Show (lang:en)                   | 2004-01-01T00:00:00Z (xsd:dateTime) |
| Eddie Graham Memorial Battle of the Belts (wd:Q5336078) | Eddie Graham Memorial Battle of the Belts (lang:en) | 2007-01-01T00:00:00Z (xsd:dateTime) |
| Killer Kowalski Memorial Show (wd:Q6407511)             | Killer Kowalski Memorial Show (lang:en)             | 2008-10-26T00:00:00Z (xsd:dateTime) |","SELECT DISTINCT ?event ?eventLabel ?date WHERE {
  ?event rdfs:label ?eventLabel .
  FILTER(LANG(?eventLabel) = ""en"")
  .
  FILTER(REGEX(?eventLabel , ""memorial.*(wrestling|battle|show)|wrestling.*memorial"" , ""i""))
  .
  ?event wdt:P585 ?date .
  FILTER(?date >= ""1980-01-01T00:00:00Z"" ^^ xsd:dateTime)
}
ORDER BY ?date"
Which weapons are of the type grenade launcher ?,Arsenal 40 mm UBGL | ARDE 40 mm under barrel grenade launcher | BS-1 Tishina | STK 40 GL | EAGLE grenade launcher | GM-94 | GP-25 | Indumil IMC-40 | M79 grenade launcher | M203 grenade launcher | M320 Grenade Launcher Module | Milkor 37/38mm and 40mm Stopper | Pallad wz. 1974 | Pallad wz. 1983 | PMR grenade launcher | RWGŁ-3 | Type 91 grenade launcher | XM148 grenade launcher | DP-64 | Hawk MM-1 | Milkor MGL | Neopup PAW-20 | RG-6 grenade launcher   [http://www.tulatskib.ru/HTML_a/sgv_prod_a.html RG-6 at the manufacturers website] | XM25 CDTE | AGS-17 | AGS-30 | STK 40 AGL | Howa Type 96 | Daewoo Precision Industries K4 | M75 grenade launcher | M129 grenade launcher | Mk 18 Mod 0 grenade launcher | Mk 19 grenade launcher | Mk 20 Mod 0 grenade launcher | Mk 47 Striker | SB LAG 40 | XM174 grenade launcher | XM307 Advanced Crew Served Weapon | Bazooka | Sturmpistole | PIAT | RPG-2 | RPG-7 | RPG-16 | RPG-26 | RPG-27 | RPG-29 | RPG-30 | RPG-32 | RPG-76 Komar | RPO-A Shmel | Type 69 RPG | Yasin (RPG),"CIS 40 GL|CIS 40 GL (lang:en)
Granatbüchse 39|Granatbüchse 39 (lang:en)
RG-6 grenade launcher|RG-6 grenade launcher (lang:en)
XM307 Advanced Crew Served Weapon|XM307 Advanced Crew Served Weapon (lang:en)
Mk 47 Striker|Mk 47 Striker (lang:en)
...|...
M203|M203 (lang:en)
Granatnik AWGŁ-3|Granatnik AWGŁ-3 (lang:en)
LG1|LG1 (lang:en)
Granatnik RGP-40|Granatnik RGP-40 (lang:en)
XM25 CDTE|XM25 CDTE (lang:en)","| weapon                                          | label                                       |
| ----------------------------------------------- | ------------------------------------------- |
| CIS 40 GL (wd:Q1058309)                         | CIS 40 GL (lang:en)                         |
| Granatbüchse 39 (wd:Q106076763)                 | Granatbüchse 39 (lang:en)                   |
| RG-6 grenade launcher (wd:Q1062668)             | RG-6 grenade launcher (lang:en)             |
| XM307 Advanced Crew Served Weapon (wd:Q1069409) | XM307 Advanced Crew Served Weapon (lang:en) |
| Mk 47 Striker (wd:Q1069658)                     | Mk 47 Striker (lang:en)                     |
| ...                                             | ...                                         |
| M203 (wd:Q907351)                               | M203 (lang:en)                              |
| Granatnik AWGŁ-3 (wd:Q9275509)                  | Granatnik AWGŁ-3 (lang:en)                  |
| LG1 (wd:Q9275517)                               | LG1 (lang:en)                               |
| Granatnik RGP-40 (wd:Q9275524)                  | Granatnik RGP-40 (lang:en)                  |
| XM25 CDTE (wd:Q972670)                          | XM25 CDTE (lang:en)                         |","SELECT ?weapon ?label WHERE {
  ?weapon wdt:P279 wd:Q184613 .
  ?weapon rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
Which sumos have nore than 7 championship wins ?,Hakuhō | Taihō | Akebono | Wakanohana I | Hokutoumi | Raiden | Tanikaze | Kashiwado | Inazuma | Umegatani I,,,"SELECT ?wrestler ?wrestlerLabel ?championships WHERE {
  ?wrestler wdt:P106 wd:Q2727289 ; wdt:P9100 ?championships ; rdfs:label ?wrestlerLabel .
  FILTER(LANG(?wrestlerLabel) = ""en"")
  .
  FILTER(xsd:integer(?championships) > 7)
}
ORDER BY DESC(xsd:integer(?championships))"
Which weapons are of the type siege engine ?,Siege tower | Battering ram | Catapult | Ballista | Trebuchet | Helepolis | Sambuca | Scorpio | Artillery,"cave house|cave house (lang:en)
nest car|nest car (lang:en)
goose cart|goose cart (lang:en)
gastraphetes|gastraphetes (lang:en)
torsion siege engine|torsion siege engine (lang:en)
...|...
bastida|bastida (lang:en)
siege tower|siege tower (lang:en)
Roman siege engines|Roman siege engines (lang:en)
pre-fire artillery|pre-fire artillery (lang:en)
biffa|biffa (lang:en)","| weapon                             | label                          |
| ---------------------------------- | ------------------------------ |
| cave house (wd:Q10380877)          | cave house (lang:en)           |
| nest car (wd:Q11056388)            | nest car (lang:en)             |
| goose cart (wd:Q11174620)          | goose cart (lang:en)           |
| gastraphetes (wd:Q1350168)         | gastraphetes (lang:en)         |
| torsion siege engine (wd:Q1366029) | torsion siege engine (lang:en) |
| ...                                | ...                            |
| bastida (wd:Q5721886)              | bastida (lang:en)              |
| siege tower (wd:Q622666)           | siege tower (lang:en)          |
| Roman siege engines (wd:Q665178)   | Roman siege engines (lang:en)  |
| pre-fire artillery (wd:Q9160922)   | pre-fire artillery (lang:en)   |
| biffa (wd:Q9171509)                | biffa (lang:en)                |","SELECT ?weapon ?label WHERE {
  ?weapon wdt:P279 wd:Q655697 .
  ?weapon rdfs:label ?label .
  FILTER(LANG(?label) = ""en"")
}"
What are all the named continents throughout history ?,Vaalbara | Ur | Kenorland | Atlantica | Baltica | Rodinia | Avalonia | Pannotia | Gondwana | Cimmeria | Laurasia | Pangea | Africa | Asia | Australia | Europe | Pangaea Proxima,"Afrasia (lang:en)
Africa (lang:en)
African continent (lang:en)
African Continent (lang:en)
Afroeurasia (lang:en)
...
the Americas (lang:en)
the New World (lang:en)
The Old Continent (lang:en)
Turtle Island (lang:en)
World Island (lang:en)","| name                        |
| --------------------------- |
| Afrasia (lang:en)           |
| Africa (lang:en)            |
| African continent (lang:en) |
| African Continent (lang:en) |
| Afroeurasia (lang:en)       |
| ...                         |
| the Americas (lang:en)      |
| the New World (lang:en)     |
| The Old Continent (lang:en) |
| Turtle Island (lang:en)     |
| World Island (lang:en)      |","SELECT DISTINCT ?name WHERE {
  ?continent wdt:P31 wd:Q5107 .
  {
    ?continent rdfs:label ?name .
    FILTER(LANG(?name) = 'en')
  } UNION {
    ?continent skos:altLabel ?name .
    FILTER(LANG(?name) = 'en')
  }
  FILTER(! REGEX(str(?name) , ""code|UN|ISO|norm|\\d"" , ""i""))
}
ORDER BY ?name"
In which cities are there clock towers that are not located in Americas or Europe ?,"Sari | Tehran | Acre | Jaffa | Tripoli | Kota Kinabalu, Sabah | Teluk Intan, Perak | Peshawar | Faisalabad | Hyderabad | Jaffna | Colombo | Kurunegala | Piliyandala","Mysore|Mysore (lang:en)
Sivas|Sivas (lang:en)
Peshawar|Peshawar (lang:en)
Mumbai|Mumbai (lang:en)
Rajkot|Rajkot (lang:en)
...|...
Christchurch|Christchurch (lang:en)
Giza|Giza (lang:en)
Hong Kong|Hong Kong (lang:en)
Bandar Seri Begawan|Bandar Seri Begawan (lang:en)
Seeb|Seeb (lang:en)","| city                           | cityLabel                     |
| ------------------------------ | ----------------------------- |
| Mysore (wd:Q10086)             | Mysore (lang:en)              |
| Sivas (wd:Q107401)             | Sivas (lang:en)               |
| Peshawar (wd:Q1113311)         | Peshawar (lang:en)            |
| Mumbai (wd:Q1156)              | Mumbai (lang:en)              |
| Rajkot (wd:Q11854)             | Rajkot (lang:en)              |
| ...                            | ...                           |
| Christchurch (wd:Q79990)       | Christchurch (lang:en)        |
| Giza (wd:Q81788)               | Giza (lang:en)                |
| Hong Kong (wd:Q8646)           | Hong Kong (lang:en)           |
| Bandar Seri Begawan (wd:Q9279) | Bandar Seri Begawan (lang:en) |
| Seeb (wd:Q948050)              | Seeb (lang:en)                |","SELECT DISTINCT ?city ?cityLabel WHERE {
  ?clockTower wdt:P31 / wdt:P279 * wd:Q853854 .
  ?clockTower wdt:P131 ?city .
  ?city wdt:P31 wd:Q515 .
  ?city wdt:P17 ?country .
  ?country wdt:P30 ?continent .
  FILTER(?continent != wd:Q46 && ?continent != wd:Q49 && ?continent != wd:Q18)
  OPTIONAL {
    ?city rdfs:label ?cityLabel .
    FILTER(LANG(?cityLabel) = ""en"")
  }
}"
What are the current or past space stations ?,Salyut 1 | DOS-2 | Salyut 2 | Kosmos 557 | Skylab | Salyut 3 | Salyut 4 | Salyut 5 | Salyut 6 | Salyut 7 | Mir | Tiangong-1 | Tiangong-2 | Lunar Gateway | Russian Orbital Service Station (ROSS) | Lunar Orbital Station   (LOS) | Manned Orbiting Laboratory 1–7 | Skylab B | OPS-4 | Freedom | Mir-2 | [[Columbus Man-Tended Free Flyer|Columbus MTFF]] | [[Galaxy (spacecraft)|Galaxy]] | [[Excalibur Almaz|Almaz commercial]] | OPSEK,"Salyut 5|Salyut 5 (lang:en)
Tiangong-1|Tiangong-1 (lang:en)
Kosmos 1870|Kosmos 1870 (lang:en)
Almaz 1A|Almaz 1A (lang:en)
Kosmos 557|Kosmos 557 (lang:en)
...|...
Salyut 6|Salyut 6 (lang:en)
Salyut 2|Salyut 2 (lang:en)
Salyut 4|Salyut 4 (lang:en)
Salyut 3|Salyut 3 (lang:en)
Salyut 7|Salyut 7 (lang:en)","| station                    | stationLabel          |
| -------------------------- | --------------------- |
| Salyut 5 (wd:Q1043322)     | Salyut 5 (lang:en)    |
| Tiangong-1 (wd:Q131500)    | Tiangong-1 (lang:en)  |
| Kosmos 1870 (wd:Q13389489) | Kosmos 1870 (lang:en) |
| Almaz 1A (wd:Q13414928)    | Almaz 1A (lang:en)    |
| Kosmos 557 (wd:Q1420942)   | Kosmos 557 (lang:en)  |
| ...                        | ...                   |
| Salyut 6 (wd:Q613601)      | Salyut 6 (lang:en)    |
| Salyut 2 (wd:Q838179)      | Salyut 2 (lang:en)    |
| Salyut 4 (wd:Q841586)      | Salyut 4 (lang:en)    |
| Salyut 3 (wd:Q842637)      | Salyut 3 (lang:en)    |
| Salyut 7 (wd:Q904503)      | Salyut 7 (lang:en)    |","SELECT DISTINCT ?station ?stationLabel WHERE {
  ?station wdt:P31 /(wdt:P279) * wd:Q25956 .
  {
    ?station wdt:P571 ?date
  } UNION {
    ?station wdt:P580 ?date
  } UNION {
    ?station wdt:P619 ?date
  }
  FILTER(?date <= NOW ())
  .
  OPTIONAL {
    ?station rdfs:label ?stationLabel
    FILTER(LANG(?stationLabel) = ""en"")
  }
}"
What are the buildings (built or in construction) with a height larger than 350 meters ?,Burj Khalifa | Shanghai Tower | Abraj Al-Bait Clock Tower | Ping An Finance Center | Lotte World Tower | One World Trade Center | Guangzhou CTF Finance Centre | China Zun | Taipei 101 | Shanghai World Financial Center | International Commerce Centre | Wuhan Greenland Center | Central Park Tower | Lakhta Center | Landmark 81 | Changsha IFS Tower T1 | [[Petronas Towers|Petronas Tower 2]] | Zifeng Tower | Willis Tower | KK100 | Guangzhou International Finance Center | Wuhan Center | 111 West 57th Street | One Vanderbilt | Dongguan International Trade Center 1 | 432 Park Avenue | Marina 101 | Trump International Hotel and Tower | Jin Mao Tower | Princess Tower | Al Hamra Tower | Two International Finance Centre | Guiyang International Financial Center T1 | China Resources Headquarters | CITIC Plaza | 30 Hudson Yards | Empire State Building | Elite Residence | Central Plaza | Federation Tower (East Tower) | Address Boulevard | Haitian Center Tower 2 | Bank of China Tower | Bank of America Tower | St. Regis Chicago | Almas Tower | Gevora Hotel | JW Marriott Marquis Dubai Tower 1 | JW Marriott Marquis Dubai Tower 2 | Emirates Office Tower | OKO Tower – South Tower | The Marina Torch,"Taichung Green Museumbrary|36470.0|Taichung Green Museumbrary (lang:en)
Kami-kawabata Building|24990.0|Kami-kawabata Building (lang:en)
Kami-kawabata Building|24820.0|Kami-kawabata Building (lang:en)
Ribbon Chapel|15260.0|Ribbon Chapel (lang:en)
HOUSE EPUTA|15100.0|HOUSE EPUTA (lang:en)","| building                                  | height                | buildingLabel                        |
| ----------------------------------------- | --------------------- | ------------------------------------ |
| Taichung Green Museumbrary (wd:Q28413141) | 36470.0 (xsd:decimal) | Taichung Green Museumbrary (lang:en) |
| Kami-kawabata Building (wd:Q126392524)    | 24990.0 (xsd:decimal) | Kami-kawabata Building (lang:en)     |
| Kami-kawabata Building (wd:Q126392524)    | 24820.0 (xsd:decimal) | Kami-kawabata Building (lang:en)     |
| Ribbon Chapel (wd:Q116413588)             | 15260.0 (xsd:decimal) | Ribbon Chapel (lang:en)              |
| HOUSE EPUTA (wd:Q126868369)               | 15100.0 (xsd:decimal) | HOUSE EPUTA (lang:en)                |","SELECT DISTINCT ?building ?height ?buildingLabel WHERE {
  ?building wdt:P31 / wdt:P279 * wd:Q41176 .
  ?building wdt:P2048 ?height .
  FILTER(xsd:double(?height) > 350)
  OPTIONAL {
    ?building rdfs:label ?buildingLabel .
    FILTER(LANG(?buildingLabel) = ""en"")
  }
}
ORDER BY DESC(xsd:double(?height))
LIMIT 5"
What are the different women wrestling promotions ?,[[Actwres girlZ]] | Ice Ribbon | Ladies Legend Pro-Wrestling | Oz Academy | Pro Wrestling Wave | [[Sendai Girls Pro Wrestling]] | Tokyo Joshi Pro Wrestling | World Wonder Ring Stardom | [[All Japan Womens Pro-Wrestling]] | Arsion | Gaea Japan | [[JDStar|Jd]] | JWP Joshi Puroresu,"Sendai Girls' Pro Wrestling|Sendai Girls' Pro Wrestling (lang:en)
Dream Star Fighting Marigold|Dream Star Fighting Marigold (lang:en)
Shine Wrestling|Shine Wrestling (lang:en)
Marvelous That's Women Pro Wrestling|Marvelous That's Women Pro Wrestling (lang:en)
Tokyo Joshi Pro Wrestling|Tokyo Joshi Pro Wrestling (lang:en)
Pro Wrestling Wave|Pro Wrestling Wave (lang:en)
World Wonder Ring Stardom|World Wonder Ring Stardom (lang:en)","| promotion                                           | label                                          |
| --------------------------------------------------- | ---------------------------------------------- |
| Sendai Girls' Pro Wrestling (wd:Q11314716)          | Sendai Girls' Pro Wrestling (lang:en)          |
| Dream Star Fighting Marigold (wd:Q125481530)        | Dream Star Fighting Marigold (lang:en)         |
| Shine Wrestling (wd:Q16154294)                      | Shine Wrestling (lang:en)                      |
| Marvelous That's Women Pro Wrestling (wd:Q22125870) | Marvelous That's Women Pro Wrestling (lang:en) |
| Tokyo Joshi Pro Wrestling (wd:Q60772936)            | Tokyo Joshi Pro Wrestling (lang:en)            |
| Pro Wrestling Wave (wd:Q7246786)                    | Pro Wrestling Wave (lang:en)                   |
| World Wonder Ring Stardom (wd:Q8036525)             | World Wonder Ring Stardom (lang:en)            |","SELECT ?promotion ?label WHERE {
  ?promotion wdt:P31 wd:Q721067 .
  ?promotion wdt:P641 wd:Q11446353 .
  ?promotion rdfs:label ?label .
  FILTER(lang(?label) = ""en"")
}"
