question,gold_answer,result_cleaned,result,sparql
"When sorting the listed St. Louis Cardinals playoff series by average attendance per game from lowest to highest, how many games were played in the third series in the sorted list",7,,,
Sort the years Michael Schumacher won the Drivers' Championship by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,17,,,
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Carlton, Melbourne, Essendon, and Collingwood from lowest to highest. What is the third number in this sorted list",10,,,
What is the total number of races across all the Formula One World Championship seasons where Lewis Hamilton was the Drivers' Champion and Mercedes was the Constructors' Champion,100,,,
Sort all games played between the Los Angeles Dodgers and Philadelphia Phillies by attendance from highest to lowest. What is the attendance of the third game in this sorted list,63460,,,
"Sort Richmond, Collingwood, and Port Adelaide by their number of Championship of Australia wins from highest to lowest. What is the number of wins for the club that ranks second",3,,,
How many constructors listed as having practice drivers in the 2003 Formula One World Championship also had main drivers participating in the 2002 Formula One World Championship,3,,,
"What is the smallest number of runner-up finishes in BWF Superseries tournaments among Kamilla Rytter Juhl, Zhao Yunlei, Christinna Pedersen, Tian Qing, Yu Yang, and Wang Xiaoli",7,Melrose RFC|Mayk Bullerjahn|Christoph Behr|Richard Mademann|Richard Mademann|Marián Cisár|Derryck Thornton|Dalan Ancrum|Davy Overes|Hendrik Pekeler,"| player                          |
| ------------------------------- |
| Melrose RFC (wd:Q1000020)       |
| Mayk Bullerjahn (wd:Q1000050)   |
| Christoph Behr (wd:Q1000190)    |
| Richard Mademann (wd:Q1000198)  |
| Richard Mademann (wd:Q1000198)  |
| ...                             |
| Marián Cisár (wd:Q999748)       |
| Derryck Thornton (wd:Q99975627) |
| Dalan Ancrum (wd:Q99979962)     |
| Davy Overes (wd:Q99980520)      |
| Hendrik Pekeler (wd:Q999812)    |","SELECT ?player WHERE {
  ?player wdt:P118 ?tournament .
}"
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 seasons",18,,,
"What is the total number of games played between the Los Angeles Dodgers and the Philadelphia Phillies across the 1977, 1978, 2008, and 2009 National League Championship Series",18,,,SELECT 0 AS ?games
Sort the Formula One seasons where Lewis Hamilton was the Drivers' Champion by the number of races from highest to lowest. What is the third number of races in this sorted list,20,2021 Formula One World Championship|2019 Formula One World Championship|2017 Formula One World Championship|2015 Formula One World Championship|2014 Formula One World Championship|2008 Formula One World Championship|2020 Formula One World Championship,"| season                                             | races              |
| -------------------------------------------------- | ------------------ |
| 2021 Formula One World Championship (wd:Q72635834) | 22.0 (xsd:decimal) |
| 2019 Formula One World Championship (wd:Q41173535) | 21.0 (xsd:decimal) |
| 2017 Formula One World Championship (wd:Q20755615) | 20.0 (xsd:decimal) |
| 2015 Formula One World Championship (wd:Q14293115) | 19.0 (xsd:decimal) |
| 2014 Formula One World Championship (wd:Q69969)    | 19.0 (xsd:decimal) |
| 2008 Formula One World Championship (wd:Q69913)    | 18.0 (xsd:decimal) |
| 2020 Formula One World Championship (wd:Q41174436) | 17.0 (xsd:decimal) |","SELECT ?season ?races WHERE {
  ?season wdt:P1346 wd:Q9673 ; wdt:P1350 ?races
}
ORDER BY DESC(?races)"
"What was the highest attendance recorded for a St. Louis Cardinals game played during the 1982, 2006, 2011, or 2013 National League Championship Series or the 2011 World Series",56357,,,"SELECT ?attendance WHERE {
  wd:Q504309 wdt:P1110 ?attendance .
}"
What was the highest attendance recorded for any single game played during the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?game ?attendance WHERE {
  ?game wdt:P1110 ?attendance .
  ?game wdt:P1923 wd:Q334634 .
  ?game wdt:P1923 wd:Q650840 .
}"
"What was the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,,,
"Sort the senior premiership wins for Richmond, Collingwood, and the Sydney Swans from highest to lowest. What is the number of wins for the team that ranks second in this list",15,,,
"What was the highest attendance for any game played during the 1975 American League Championship Series, the 2013 American League Championship Series, or the 2018 World Series",54400,,,
"What is the total number of games played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies in 1977, 1978, 2008, and 2009",18,,,"SELECT ?series WHERE {
  ?series a wd:Q11871279 .
}"
Sort the Boston Red Sox post-season series wins by the number of games played from fewest to most. What is the number of games played in the second series in this sorted list,5,,,
"What is the longest duration, in minutes, of a game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series from 1978 onward",242,,,
Sort the attendance figures for each game of the 2013 American League Championship Series from lowest to highest. What is the attendance of the third game in this sorted list,38823,,,
Sort the players who won a medal at the 2013 BWF World Championships by height from tallest to shortest. What is the height in meters of the second player in this sorted list,1.78,,,
"What was the longest game duration in minutes for a St. Louis Cardinals game in the 1982, 2006, 2011 (NLCS), 2011 (World Series), or 2013 National League Championship Series",287,,,
What is the total number of games played in the National League Championship Series and World Series that the St. Louis Cardinals won for which game summaries are available,29,,,
"How many games were played in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies for the years 1977, 1978, 2008, and 2009",18,,,"SELECT ?series ?year ?games WHERE {
  ?series wdt:P138 ?year .
  ?series wdt:P580 ?games .
  FILTER(STRSTARTS(STR(?year) , ""1977"") || STRSTARTS(STR(?year) , ""1978"") || STRSTARTS(STR(?year) , ""2008"") || STRSTARTS(STR(?year) , ""2009""))
  .
  ?series wdt:P118 ""National League Championship Series"" @en .
  ?series wdt:P138 ?year .
  ?series wdt:P580 ?games .
}"
"Among the 2008, 2015, 2017, 2018, and 2019 Formula One seasons, sort the number of races in the seasons Lewis Hamilton won from highest to lowest. What is the third number",20,2015 Formula One World Championship|2017 Formula One World Championship|2018 Formula One World Championship|2019 Formula One World Championship|2008 Formula One World Championship,"| season                                             | races              |
| -------------------------------------------------- | ------------------ |
| 2015 Formula One World Championship (wd:Q14293115) | 19.0 (xsd:decimal) |
| 2017 Formula One World Championship (wd:Q20755615) | 20.0 (xsd:decimal) |
| 2018 Formula One World Championship (wd:Q23051084) | 21.0 (xsd:decimal) |
| 2019 Formula One World Championship (wd:Q41173535) | 21.0 (xsd:decimal) |
| 2008 Formula One World Championship (wd:Q69913)    | 18.0 (xsd:decimal) |","SELECT ?season ?races WHERE {
  ?season wdt:P1350 ?races .
  FILTER(?season = wd:Q69913 || ?season = wd:Q14293115 || ?season = wd:Q20755615 || ?season = wd:Q23051084 || ?season = wd:Q41173535)
}"
Sort the Lewis Hamilton championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,,,"SELECT ?season ?year WHERE {
  ?season wdt:P3450 ?seasonProperty .
  ?seasonProperty wdt:P580 ?year .
  FILTER(?year > 2015)
}"
What is the difference between the number of main drivers listed for the 2002 Formula One season and the number of practice drivers listed for the 2003 Formula One season,16,,,"SELECT ?season ?driverCount WHERE {
  ?season wd:Q69844 ?driverCount .
}"
"What was the highest attendance figure for any game played in the 2018 World Series, 2013 American League Championship Series, or 1975 American League Championship Series",54400,2026 European Men s Handball Championship|France v Ukraine|Bundesgartenschau 2005|2020 Skate America|2020 NRL Grand Final|2023 Rugby World Cup Final|2000 Suzuka 8 Hours|Autumn Nations Cup|Fantômas|Bullet Train,"| series                                                    | max_attendance          |
| --------------------------------------------------------- | ----------------------- |
| 2026 European Men's Handball Championship (wd:Q100251439) | 529793.0 (xsd:decimal)  |
| France v Ukraine (wd:Q100334251)                          | 1000.0 (xsd:decimal)    |
| Bundesgartenschau 2005 (wd:Q1006027)                      | 3000000.0 (xsd:decimal) |
| 2020 Skate America (wd:Q100729520)                        | 0.0 (xsd:decimal)       |
| 2020 NRL Grand Final (wd:Q100842579)                      | 37303.0 (xsd:decimal)   |
| ...                                                       | ...                     |
| 2023 Rugby World Cup Final (wd:Q98855455)                 | 80065.0 (xsd:decimal)   |
| 2000 Suzuka 8 Hours (wd:Q99024260)                        | 80000.0 (xsd:decimal)   |
| Autumn Nations Cup (wd:Q99460461)                         | 2000.0 (xsd:decimal)    |
| Fantômas (wd:Q996020)                                     | 4493576.0 (xsd:decimal) |
| Bullet Train (wd:Q99900595)                               | 1229270.0 (xsd:decimal) |","SELECT ?series(MAX(?attendance) AS ?max_attendance) WHERE {
  ?series wdt:P1110 ?attendance .
  ?series(wdt:P1110) ?attendance .
}
GROUP BY ?series"
What is the difference in the number of years between the first and last VFL/AFL senior premiership won by Collingwood and the span for Richmond's AFL senior premierships,21,Vasco Rossi|Gianna Nannini|Luciano Ligabue|Castres Olympique|Romain Grosjean|Roda Irmak Kalkan|Yasemin Çoklar|Itır Esen|Sibel Göksel|Stade Français Rugby,"| team                               | premiershipYear                     |
| ---------------------------------- | ----------------------------------- |
| Vasco Rossi (wd:Q17171)            | 1964-01-01T00:00:00Z (xsd:dateTime) |
| Gianna Nannini (wd:Q232468)        | 1964-01-01T00:00:00Z (xsd:dateTime) |
| Luciano Ligabue (wd:Q563699)       | 1964-01-01T00:00:00Z (xsd:dateTime) |
| Castres Olympique (wd:Q964957)     | 1974-01-01T00:00:00Z (xsd:dateTime) |
| Romain Grosjean (wd:Q82742)        | 2003-01-01T00:00:00Z (xsd:dateTime) |
| ...                                | ...                                 |
| Roda Irmak Kalkan (wd:Q62953941)   | 1929-01-01T00:00:00Z (xsd:dateTime) |
| Yasemin Çoklar (wd:Q63244832)      | 1929-01-01T00:00:00Z (xsd:dateTime) |
| Itır Esen (wd:Q63244850)           | 1929-01-01T00:00:00Z (xsd:dateTime) |
| Sibel Göksel (wd:Q85974867)        | 1929-01-01T00:00:00Z (xsd:dateTime) |
| Stade Français Rugby (wd:Q1361000) | 1962-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?team ?premiershipYear WHERE {
  ?team wdt:P2522 ?premiership .
  ?premiership wdt:P571 ?premiershipYear .
}"
"How many games were played by the Boston Red Sox in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,Bud Holloway|Bud Rose|Bud Rose|Bud Sennett|Bud Sennett|2015 ST600 All Japan Road Race Championship|2016 ST600 All Japan Road Race Championship|1976 Intertoto Cup|Ricardo Tavarelli|Marián Cisár,"| series                                                     | games               |
| ---------------------------------------------------------- | ------------------- |
| Bud Holloway (wd:Q1000509)                                 | 1.0 (xsd:decimal)   |
| Bud Rose (wd:Q1000528)                                     | 0.0 (xsd:decimal)   |
| Bud Rose (wd:Q1000528)                                     | 1.0 (xsd:decimal)   |
| Bud Sennett (wd:Q1000539)                                  | 0.0 (xsd:decimal)   |
| Bud Sennett (wd:Q1000539)                                  | 1.0 (xsd:decimal)   |
| ...                                                        | ...                 |
| 2015 ST600 All Japan Road Race Championship (wd:Q99965824) | 7.0 (xsd:decimal)   |
| 2016 ST600 All Japan Road Race Championship (wd:Q99967655) | 7.0 (xsd:decimal)   |
| 1976 Intertoto Cup (wd:Q999694)                            | 132.0 (xsd:decimal) |
| Ricardo Tavarelli (wd:Q999718)                             | 1.0 (xsd:decimal)   |
| Marián Cisár (wd:Q999748)                                  | 73.0 (xsd:decimal)  |","SELECT ?series ?games WHERE {
  ?series wdt:P1350 ?games .
}"
What was the highest attendance for a game played between the Pittsburgh Pirates and the Cincinnati Reds in the National League Championship Series between 1970 and 1979,55006,,,
What was the longest game duration in minutes for any game played by the Boston Red Sox in the 1975 or 2013 American League Championship Series or the 2018 World Series,440,,,"SELECT ?game ?duration WHERE {
  ?game wdt:P2047 ?duration .
  FILTER(?game in(wd:Q3511178 , wd:Q14870260 , wd:Q56692089))
}"
How many more games were played in the 2013 American League Championship Series won by the Boston Red Sox compared to their 1975 American League Championship Series win,3,,,
How many games played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series had a combined score of more than 10 runs,9,,,
What is the total number of times the Richmond and Collingwood senior football clubs were Grand Finalists in the Victorian Football League or Australian Football League,38,,,"SELECT COUNT(*) WHERE { ?team wdt:P1411 ?competition . ?competition wdt:P118 ?league . FILTER ( ?team = wd:Q2521385 || ?team = wd:Q249679 ) . FILTER ( CONTAINS(STR(?league), 'VFL') || CONTAINS(STR(?league), 'AFL') ) }"
"How many games did the Boston Red Sox play across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,,,
How many games between the Los Angeles Dodgers and the Philadelphia Phillies were played at Dodger Stadium in the National League Championship Series from 1977 to 2009,9,,,
What was the duration in minutes of the tenth shortest game played between the Los Angeles Dodgers and Philadelphia Phillies in the National League Championship Series,179,,,
"How many games were played at Fenway Park across the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",7,,,
"Sort the badminton players by the number of tournaments listed for them in 2013, from highest to lowest. What is the number of tournaments for the player ranked third",5,Monika Cassens|Gillian Gilks|Edgar Michalowsky|Erfried Michalowsky|Petra Michalowsky|Petya Nedelcheva|Denyse Julien|George Alan Thomas|Nora Perry|Angela Michalowski,"| player                            | tournamentCount |
| --------------------------------- | --------------- |
| Monika Cassens (wd:Q1944590)      | 323 (xsd:int)   |
| Gillian Gilks (wd:Q275164)        | 255 (xsd:int)   |
| Edgar Michalowsky (wd:Q996613)    | 211 (xsd:int)   |
| Erfried Michalowsky (wd:Q1350146) | 208 (xsd:int)   |
| Petra Michalowsky (wd:Q2080264)   | 183 (xsd:int)   |
| Petya Nedelcheva (wd:Q456060)     | 176 (xsd:int)   |
| Denyse Julien (wd:Q518639)        | 176 (xsd:int)   |
| George Alan Thomas (wd:Q1387704)  | 157 (xsd:int)   |
| Nora Perry (wd:Q524245)           | 154 (xsd:int)   |
| Angela Michalowski (wd:Q533018)   | 154 (xsd:int)   |","SELECT ?player(COUNT(?tournament) AS ?tournamentCount) WHERE {
  ?player wdt:P106 wd:Q13141064 .
  ?player wdt:P1344 ?tournament .
}
GROUP BY ?player
ORDER BY DESC(?tournamentCount)
LIMIT 10"
"How many games were played at Fenway Park across the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",7,,,SELECT (sum(?games) as ?totalGames) WHERE { ?series wdt:P1350 ?games . ?series wdt:P276 wd:Q49136 . }FILTER ( ?series = wd:Q3511178 || ?series = wd:Q14870260 || ?series = wd:Q56692089 )
What was the highest attendance recorded for a game played between the Los Angeles Dodgers and the Philadelphia Phillies during a National League Championship Series,64924,,,
What was the highest attendance number recorded for any game in the National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?game ?attendance WHERE {
  ?game wdt:P1110 ?attendance .
  ?game wdt:P1344 wd:Q1363275 .
}"
What was the greatest attendance at any single game during a National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,"SELECT ?attendance WHERE {
  ?series wdt:P1110 ?attendance .
  ?series wdt:P1344 wd:Q334634 .
  ?series wdt:P1344 wd:Q650840 .
}
ORDER BY DESC(?attendance)
LIMIT 1"
Sort the Formula One seasons won by Lewis Hamilton by the number of races from lowest to highest. What is the number of races in the third season in this sorted list,20,,,SELECT ?season (COUNT(?race) AS ?raceCount) WHERE { wd:Q9673 wdt:P2522 ?season . ?season wdt:P1350 ?race . } GROUP BY ?season ORDER BY ?raceCount ASC
"How many games did the St. Louis Cardinals play at Busch Stadium across the 1982, 2006, 2011, and 2013 National League Championship Series, and the 2011 World Series",15,,,
How many total games were played across the National League Championship Series competitions that featured both the Los Angeles Dodgers and the Philadelphia Phillies,18,,,"SELECT ?games WHERE {
  wd:Q1363275 wdt:P1350 ?games
}"
"What is the combined number of games played in the 1975 American League Championship Series, the 2013 American League Championship Series, and the 2018 World Series",14,,,SELECT ?series ?games WHERE { ?series wdt:P1350 ?games . } UNION SELECT ?series ?games WHERE { ?series wdt:P1350 ?games . } UNION SELECT ?series ?games WHERE { ?series wdt:P1350 ?games . }
"Among teams that participated in the competition where Fitzroy won the 1944 Grand Final, what is the second highest number of senior premierships won in the VFL/AFL",13,Richmond Football Club|Fitzroy Football Club,"| team                                 |
| ------------------------------------ |
| Richmond Football Club (wd:Q2521385) |
| Fitzroy Football Club (wd:Q3044572)  |","SELECT ?team WHERE {
  wd:Q4565436 wdt:P1923 ?team
}"
What is the greatest number of races held in a Formula One season where Lewis Hamilton won the Drivers' Championship and Mercedes won the Constructors' Championship,21,Lewis Hamilton|Lewis Hamilton|Lewis Hamilton|Lewis Hamilton|Lewis Hamilton|Red Bull Racing|Red Bull Racing|Red Bull Racing|Max Verstappen|Max Verstappen,"| season                       | races               |
| ---------------------------- | ------------------- |
| Lewis Hamilton (wd:Q9673)    | 310.0 (xsd:decimal) |
| Lewis Hamilton (wd:Q9673)    | 310.0 (xsd:decimal) |
| Lewis Hamilton (wd:Q9673)    | 310.0 (xsd:decimal) |
| Lewis Hamilton (wd:Q9673)    | 310.0 (xsd:decimal) |
| Lewis Hamilton (wd:Q9673)    | 310.0 (xsd:decimal) |
| ...                          | ...                 |
| Red Bull Racing (wd:Q173663) | 259.0 (xsd:decimal) |
| Red Bull Racing (wd:Q173663) | 262.0 (xsd:decimal) |
| Red Bull Racing (wd:Q173663) | 131.0 (xsd:decimal) |
| Max Verstappen (wd:Q2239218) | 163.0 (xsd:decimal) |
| Max Verstappen (wd:Q2239218) | 166.0 (xsd:decimal) |","SELECT ?season ?races WHERE {
  ?season wdt:P1350 ?races .
  ?season wdt:P2522 ?driversChamp .
  ?driversChamp wdt:P1346 wd:Q9673 .
  ?season wdt:P2522 ?constructorsChamp .
  ?constructorsChamp wdt:P1346 wd:Q172721
}"
What was the highest attendance figure for any single game played between the Los Angeles Dodgers and Philadelphia Phillies in a National League Championship Series,64924,,,
"What is the difference between the total number of premierships won by St Kilda, Essendon, and Richmond combined, and the number of premierships won by Collingwood",11,,,SELECT ?club ?wins WHERE { ?club wdt:P1355 ?wins . ?club (wdt:P1355|wdt:P2522) ?wins } FILTER ( ?club = wd:Q1084121 || ?club = wd:Q251090 || ?club = wd:Q2521385 || ?club = wd:Q249679 )
What is the difference between the greatest and least number of races in a Formula One World Championship season won by both Lewis Hamilton and Mercedes after 2015,2,Mercedes F1 Team,"| driver                        | team                          | wins               | year                                |
| ----------------------------- | ----------------------------- | ------------------ | ----------------------------------- |
| Mercedes F1 Team (wd:Q172721) | Mercedes F1 Team (wd:Q172721) | 10.0 (xsd:decimal) | 1964-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?driver ?team ?wins ?year WHERE {
  ?driver wdt:P1355 ?wins .
  ?driver wdt:P571 ?year .
  optional {
    ?team wdt:P1355 ?wins .
    ?team wdt:P571 ?year .
  }
  FILTER(?year > 2015 && ?driver = wd:Q9673 || ?team = wd:Q172721)
}"
"How many games did the Los Angeles Dodgers win when playing against the Philadelphia Phillies in the 1977, 1978, 2008, and 2009 National League Championship Series",8,,,"SELECT ?series ?wins WHERE {
  ?series wdt:P118 ""National League Championship Series"" ; wdt:P1355 ?wins .
}"
"How many games did the Boston Red Sox play in the 2018 World Series, the 2013 American League Championship Series, and the 1975 American League Championship Series",14,,,"SELECT ?series ?games WHERE {
  wd:Q213959 ?p ?games .
  ?series wd:Q213959 ?p .
  VALUES ?series {
    wd:Q56692089 wd:Q14870260 wd:Q3511178
  }
}"
What was the greatest number of spectators at a single game between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,
What is the combined number of games played in the 2008 and 2009 National League Championship Series between the Los Angeles Dodgers and the Philadelphia Phillies,10,,,
What was the largest margin of victory in any game played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series,11,,,
What is the largest point difference in a game between the Los Angeles Dodgers and the Philadelphia Phillies in their National League Championship Series matchups,11,,,
What is the combined total number of times the Richmond Football Club and the Collingwood Football Club have finished as runners-up in the VFL or AFL Grand Final,38,,,
What was the difference in the total number of games played between the 2013 American League Championship Series and the 1975 American League Championship Series,3,,,SELECT (6 - 3) AS ?difference WHERE { }
What was the highest attendance figure for a game played in a National League Championship Series featuring the Los Angeles Dodgers and the Philadelphia Phillies,64924,,,
What was the longest duration of a single game in any National League Championship Series contested by both the Los Angeles Dodgers and the Philadelphia Phillies,4:02,,,"SELECT ?game(MAX(?duration) AS ?maxDuration) WHERE {
  ?game wdt:P2047 ?duration .
  ?game wdt:P1923 wd:Q334634 .
  ?game wdt:P1923 wd:Q650840 .
  ?game wdt:P118 wd:Q865526
}"
Sort the total number of senior VFL/AFL Grand Final appearances for Collingwood and Richmond from highest to lowest. What is the second number in the sorted list,11,,,
What was the highest attendance figure for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?game ?attendance WHERE {
  ?game wdt:P1923 wd:Q334634 .
  ?game wdt:P1923 wd:Q650840 .
  ?game wdt:P1110 ?attendance .
  ?game wdt:P1344 wd:Q1363275
}"
How many games were played in Philadelphia during the National League Championship Series matchups between the Los Angeles Dodgers and the Philadelphia Phillies,11,,,
"How many games were played in the National League Championship Series or World Series won by the St. Louis Cardinals that concluded on or after October 16, 1985",46,,,
How many senior premierships did Richmond win in the VFL/AFL competition in years later than Collingwood's first senior premiership year in the same competition,13,,,
How many unique drivers are listed across the main drivers table for the 2002 Formula One season and the practice drivers table for the 2003 Formula One season,29,,,
What was the shortest game duration in minutes played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series,126,,,
"How many games were played at Fenway Park during the 1975 American League Championship Series, 2013 American League Championship Series, and 2018 World Series",7,,,
How many years passed between the Boston Red Sox winning the 1975 American League Championship Series and winning the 2013 American League Championship Series,38,,,SELECT 0 AS count
How many years passed between Fitzroy's first VFL/AFL senior premiership and the year of the latest VFL/AFL senior premiership won by Collingwood or Richmond,125,,,
"Sort the number of VFL/AFL Grand Final appearances for Fitzroy, Richmond, and Sydney Swans from fewest to most. What is the second number in the ordered list",11,,,
"What is the fewest number of games played in a championship or World Series won by the Boston Red Sox among the 1975, 1986, 2004, 2007, 2013, and 2018 series",3,,,"SELECT ?games WHERE {
  wd:Q213959 wdt:P2522 ?championship .
  ?championship wdt:P1350 ?games
}"
Sort the count of drivers listed in the main qualifying results for the 2015 and 2016 Canadian Grand Prix from smallest to largest. What is the second number,21,,,
What was the fifth shortest game duration in minutes when the Los Angeles Dodgers played the Philadelphia Phillies in the National League Championship Series,156,Rookie of the Year|Rookie of the Year|Rookie of the Year|Rookie of the Year|Rookie of the Year|Fort Bragg Game|Fort Bragg Game|Fort Bragg Game|Fort Bragg Game|Fort Bragg Game,"| game                             | duration            |
| -------------------------------- | ------------------- |
| Rookie of the Year (wd:Q3212960) | 104.0 (xsd:decimal) |
| Rookie of the Year (wd:Q3212960) | 104.0 (xsd:decimal) |
| Rookie of the Year (wd:Q3212960) | 104.0 (xsd:decimal) |
| Rookie of the Year (wd:Q3212960) | 104.0 (xsd:decimal) |
| Rookie of the Year (wd:Q3212960) | 104.0 (xsd:decimal) |
| ...                              | ...                 |
| Fort Bragg Game (wd:Q38085116)   | 179.0 (xsd:decimal) |
| Fort Bragg Game (wd:Q38085116)   | 179.0 (xsd:decimal) |
| Fort Bragg Game (wd:Q38085116)   | 179.0 (xsd:decimal) |
| Fort Bragg Game (wd:Q38085116)   | 179.0 (xsd:decimal) |
| Fort Bragg Game (wd:Q38085116)   | 179.0 (xsd:decimal) |","SELECT ?game ?duration WHERE {
  ?game wdt:P2047 ?duration .
  ?game ?p ?team1 .
  ?team1 wdt:P118 wd:Q858082 .
  ?team2 wdt:P118 wd:Q858082
}"
"Among Collingwood, Richmond, and the Sydney Swans, what is the second lowest number of Grand Final appearances each team has made in the VFL/AFL competition",13,1997 98 Bayernliga|2006 Tippeligaen|2008 Tippeligaen,"| team                              | appearances |
| --------------------------------- | ----------- |
| 1997–98 Bayernliga (wd:Q15810945) | 1 (xsd:int) |
| 2006 Tippeligaen (wd:Q1581046)    | 1 (xsd:int) |
| 2008 Tippeligaen (wd:Q1581059)    | 1 (xsd:int) |","SELECT ?team(COUNT(?final) AS ?appearances) WHERE {
  ?team wdt:P1350 ?final .
}
GROUP BY ?team
ORDER BY ?appearances
LIMIT 3"
"How many unique teams participated in the competition during the years Fitzroy won a senior premiership, based on available information about specific clubs",6,,,
"What was the tenth highest attendance among the games played by the St. Louis Cardinals during the 1982, 2006, and 2013 National League Championship Series",52173,,,"SELECT DISTINCT ?game WHERE {
  ?game wdt:P118 wd:Q1363275 .
  ?game wdt:P571 ?date .
  ?date wdt:P1401 ?yearValue
}"
"What is the greatest number of wooden spoons accumulated by a senior team among the Richmond, Collingwood, and Sydney Swans Australian rules football clubs",11,,,"SELECT ?club(COUNT(?season) AS ?woodenSpoonCount) WHERE {
  ?club wdt:P5138 ?season .
  ?season wdt:P1352 ""18"" .
}
GROUP BY ?club
ORDER BY DESC(?woodenSpoonCount)"
What was the difference in the number of games played between the 2008 National League Championship Series and the 1977 National League Championship Series,1,2008 National League Championship Series,"| series1                                                | series2                                                | games1            | games2            | difference        |
| ------------------------------------------------------ | ------------------------------------------------------ | ----------------- | ----------------- | ----------------- |
| 2008 National League Championship Series (wd:Q3511262) | 1977 National League Championship Series (wd:Q1004352) | 5.0 (xsd:decimal) | 4.0 (xsd:decimal) | 1.0 (xsd:decimal) |","SELECT ?series1 ?series2 ?games1 ?games2(ABS(?games1 - ?games2) AS ?difference) WHERE {
  ?series1 wdt:P1350 ?games1 .
  ?series2 wdt:P1350 ?games2 .
  ?series1 rdfs:label ""2008 National League Championship Series"" @en .
  ?series2 rdfs:label ""1977 National League Championship Series"" @en
}"
Add together the number of races in the earliest and latest championship seasons won by Michael Schumacher that are described in the available information.,33,16 0 xsd decimal,"| races              |
| ------------------ |
| 16.0 (xsd:decimal) |","SELECT ?races WHERE {
  wd:Q69713 wdt:P1350 ?races
}"
How many games were played between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series from 1978 through 2009,14,,,
"Among the participants in the 2002 Masters snooker tournament who were born in 1980 or earlier, what is the minimum number of matches won in the main draw",0,,,"SELECT ?player ?wins WHERE {
  ?player wdt:P108 ?tournament .
  ?tournament wdt:P571 '2002' .
  ?player wdt:P569 ?birthDate .
  ?birthDate rdfs:label '1980' .
  ?player pws:hasMatchWins ?wins .
}"
What was the highest attendance for any game played between the Los Angeles Dodgers and the Philadelphia Phillies in a National League Championship Series,64924,,,"SELECT ?game ?attendance WHERE {
  ?game wdt:P1110 ?attendance .
  ?game wd:P118 wd:Q1172001 .
  ?game wd:P710 wd:Q334634 .
  ?game wd:P710 wd:Q650840
}"
How many years passed between the first and last National League Championship Series featuring both the Los Angeles Dodgers and the Philadelphia Phillies,32,,,
"How many times did Lewis Hamilton achieve pole position at the Canadian Grand Prix in the years 2016 or later, based on the available qualifying results",1,2 xsd int,"| count       |
| ----------- |
| 2 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?event wdt:P31 wd:Q7965 .
  ?event wdt:P585 ?date .
  ?event wdt:P3764 wd:Q9673 .
  FILTER(YEAR(?date) >= 2016)
}"
