source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
305,what is the pirates of the caribbean in order,The Curse of the Black Pearl | Dead Man's Chest | At World's End | On Stranger Tides | Dead Men Tell No Tales,"Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: The Curse of the Black Pearl (lang:en)|2003-07-09T00:00:00Z
Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: The Curse of the Black Pearl (lang:en-ca)|2003-07-09T00:00:00Z
Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: The Curse of the Black Pearl (lang:en-gb)|2003-07-09T00:00:00Z
Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: The Curse of the Black Pearl (lang:en)|2003-08-13T00:00:00Z
Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: The Curse of the Black Pearl (lang:en-ca)|2003-08-13T00:00:00Z
...|...|...
Pirates of the Caribbean: Dead Men Tell no Tales|Pirates of the Carribean:Dead man tell no tales (lang:en-us)|2017-05-25T00:00:00Z
Pirates of the Caribbean: Dead Men Tell no Tales|Pirates of the Caribbean: Dead Men Tell No Tales (lang:en-ca)|2017-05-26T00:00:00Z
Pirates of the Caribbean: Dead Men Tell no Tales|Pirates of the Caribbean: Dead Men Tell No Tales (lang:en-gb)|2017-05-26T00:00:00Z
Pirates of the Caribbean: Dead Men Tell no Tales|Pirates of the Caribbean: Dead Men Tell no Tales (lang:en)|2017-05-26T00:00:00Z
Pirates of the Caribbean: Dead Men Tell no Tales|Pirates of the Carribean:Dead man tell no tales (lang:en-us)|2017-05-26T00:00:00Z",SimpleQA/NQ_table_test_simple/00216.json,Higher accuracy in Table than in KG,"Gold answer provides full ordered list of all five movies. KG answer only lists two movies (The Curse of the Black Pearl and Dead Men Tell No Tales) and omits the middle three, making it incomplete for the question about the series order.",major
311,What are the different women wrestling promotions ?,[[Actwres girlZ]] | Ice Ribbon | Ladies Legend Pro-Wrestling | Oz Academy | Pro Wrestling Wave | [[Sendai Girls Pro Wrestling]] | Tokyo Joshi Pro Wrestling | World Wonder Ring Stardom | [[All Japan Womens Pro-Wrestling]] | Arsion | Gaea Japan | [[JDStar|Jd]] | JWP Joshi Puroresu,"Japan Women's Pro-Wrestling
Marvelous That's Women Pro Wrestling
All Japan Women's Pro-Wrestling
Naked Women's Wrestling League
Women Superstars Uncensored
World Women's Wrestling",SimpleQA/Qampari_wikitables_simple/00043.json,Higher accuracy in Table than in KG,"Gold lists 13 standard promotions; KG lists 6 with only 1 matching (ignoring minor spelling). KG misses 12 key promotions (e.g., Actwres girlZ, Ice Ribbon) and adds 5 non-standard ones (e.g., Japan Women's Pro-Wrestling). Gold is more complete and accurate. Difference severity: major.",major
331,What are the existing (in service or terminated) space telescopes ?,"Granat | Gamma | Compton Gamma Ray Observatory (CGRO) | International Gamma Ray Astrophysics Laboratory (INTEGRAL) | Fermi Gamma-ray Space Telescope | Astronomical Netherlands Satellite (ANS) | Einstein Observatory (HEAO 2) | Astron | EXOSAT | ROSAT | Broad Band X-ray Telescope / Astro 1 | Advanced Satellite for Cosmology and Astrophysics (ASCA, Astro-D) | Array of Low Energy X-ray Imaging Sensors (Alexis) | BeppoSAX | Chandra X-ray Observatory | XMM-Newton | Astrosat | Hitomi (Astro-H) | Mikhailo Lomonosov | Spektr-RG | OAO-2 (Stargazer) | [[Orbiting Astronomical Observatory|OAO-3 Copernicus]] | International Ultraviolet Explorer (IUE) | Hubble Space Telescope | Extreme Ultraviolet Explorer (EUVE) | Far Ultraviolet Spectroscopic Explorer (FUSE) | Interface Region Imaging Spectrograph (IRIS) | Venus Spectral Rocket Experiment | Hipparcos | Near Earth Object Surveillance Satellite (NEOSSat) | Gaia (astrometry) | Transiting Exoplanet Survey Satellite (TESS) | CHEOPS | IRAS | Infrared Space Observatory (ISO) | Midcourse Space Experiment (MSX) | Submillimeter Wave Astronomy Satellite (SWAS) | Wide Field Infrared Explorer (WIRE) | Spitzer Space Telescope | Akari (Astro-F) | Herschel Space Observatory | Wide-field Infrared Survey Explorer (WISE) | Odin | Planck | Dark Matter Particle Explorer (DAMPE) | James Webb Space Telescope (JWST) | X-ray Polarimeter Satellite (XPoSat) | X-Ray Imaging and Spectroscopy Mission (XRISM) | International Lunar Observatory Precursor (ILO-X) | Euclid | SPHEREx | Nancy Grace Roman Space Telescope (Wide Field Infrared Survey Telescope; WFIRST) | AstroSat-2 | PLATO | ARIEL | Advanced Telescope for High Energy Astrophysics (ATHENA) | Laser Interferometer Space Antenna (LISA)","Spacelab 2 X-ray Telescope|Spacelab 2 X-ray Telescope (lang:en)
Compton Spectrometer and Imager|Compton Spectrometer and Imager (lang:en)
Pandora|Pandora (lang:en)
BRITE-Toronto|BRITE-Toronto (lang:en)
CRISTA-SPAS II|CRISTA-SPAS II (lang:en)
...|...
Near Earth Object Surveillance Satellite|Near Earth Object Surveillance Satellite (lang:en)
PLATO|PLATO (lang:en)
SPICA|SPICA (lang:en)
ASTRO-E|ASTRO-E (lang:en)
Midcourse Space Experiment|Midcourse Space Experiment (lang:en)",SimpleQA/Qampari_wikitables_simple/00045.json,Higher accuracy in Table than in KG,"The Gold answer provides a comprehensive list of existing space telescopes (in service or terminated). The KG answer misses most telescopes and includes invalid entries (e.g., Compton Spectrometer and Imager, not launched). The KG answer is incomplete and inaccurate, while the Gold answer is fully correct and complete. Difference is major.",major
342,What are all the named continents throughout history ?,Vaalbara | Ur | Kenorland | Atlantica | Baltica | Rodinia | Avalonia | Pannotia | Gondwana | Cimmeria | Laurasia | Pangea | Africa | Asia | Australia | Europe | Pangaea Proxima,"African Continent|African Continent (lang:en)
Africa|Africa (lang:en)
North American continent|North American continent (lang:en)
South American continent|South American continent (lang:en)
South America|South America (lang:en)
...|...
Antarctica|Antarctica (lang:en)
Insular India|Insular India (lang:en)
Oceania|Oceania (lang:en)
Turtle Island|Turtle Island (lang:en)
Americas|Americas (lang:en)",SimpleQA/Qampari_wikitables_simple/00039.json,Higher accuracy in Table than in KG,"The Gold answer includes historical supercontinents (e.g., Vaalbara, Pangea) essential for 'throughout history'. The KG answer lists only current continental names (e.g., Africa, North America) and omits all historical landmasses, making it incomplete. The Gold answer covers the core historical aspect while the KG answer fails to address it.",major
357,what type of novel is goodbye mr chips,Psychological fiction,literary work,SimpleQA/NQ_table_test_simple/00522.json,Higher accuracy in Table than in KG,"The question asks for the novel's genre. Gold specifies 'Psychological fiction', the accurate genre. KG answer 'literary work' is a broad category that fails to identify the specific genre, making it incomplete and imprecise. Gold provides the required detail.",major
359,What was the year the first book of the novel series Outlander released,1991,"2021-11-23T00:00:00Z
2014-06-10T00:00:00Z
1992-07-01T00:00:00Z
2005-09-27T00:00:00Z
2009-09-22T00:00:00Z
1996-12-01T00:00:00Z
2001-11-06T00:00:00Z
1993-12-01T00:00:00Z
1991-06-01T00:00:00Z",ComplexQA/CompMix_infobox_complex/00150.json,Higher accuracy in Table than in KG,"Gold answer correctly states the year 1991 for the first book's release. KG answer lists multiple dates including the correct 1991 date but also irrelevant dates for other books, making it less precise and misleading for the question asking for a single year.",major
365,Which weapons are of the type grenade launcher ?,Arsenal 40 mm UBGL | ARDE 40 mm under barrel grenade launcher | BS-1 Tishina | STK 40 GL | EAGLE grenade launcher | GM-94 | GP-25 | Indumil IMC-40 | M79 grenade launcher | M203 grenade launcher | M320 Grenade Launcher Module | Milkor 37/38mm and 40mm Stopper | Pallad wz. 1974 | Pallad wz. 1983 | PMR grenade launcher | RWGŁ-3 | Type 91 grenade launcher | XM148 grenade launcher | DP-64 | Hawk MM-1 | Milkor MGL | Neopup PAW-20 | RG-6 grenade launcher   [http://www.tulatskib.ru/HTML_a/sgv_prod_a.html RG-6 at the manufacturers website] | XM25 CDTE | AGS-17 | AGS-30 | STK 40 AGL | Howa Type 96 | Daewoo Precision Industries K4 | M75 grenade launcher | M129 grenade launcher | Mk 18 Mod 0 grenade launcher | Mk 19 grenade launcher | Mk 20 Mod 0 grenade launcher | Mk 47 Striker | SB LAG 40 | XM174 grenade launcher | XM307 Advanced Crew Served Weapon | Bazooka | Sturmpistole | PIAT | RPG-2 | RPG-7 | RPG-16 | RPG-26 | RPG-27 | RPG-29 | RPG-30 | RPG-32 | RPG-76 Komar | RPO-A Shmel | Type 69 RPG | Yasin (RPG),"KBA-117|KBA-117 (lang:en)
M-160|M-160 (lang:en)
M1943|M1943 (lang:en)
Grenade launcher-MAHG K 218|Grenade launcher-MAHG K 218 (lang:en)",SimpleQA/Qampari_wikitables_simple/00036.json,Higher accuracy in Table than in KG,"Gold answer provides a comprehensive list of standard grenade launcher models (50+ items), while KG answer lists only 4 non-standard models not in Gold and omits all major examples. KG is incomplete and inaccurate, failing to cover core grenade launcher types. Difference is major.",major
399,Which is the notable work of the Amit V. Masurkar?,Newton (film),"Sherni|Sherni (lang:en)
Sulemani Keeda|Sulemani Keeda (lang:en)
Newton|Newton (lang:en)",SimpleQA/CompMix_table_simple_qa/00036.json,Higher accuracy in Table than in KG,"The Gold answer correctly identifies 'Newton' as the notable work (the most acclaimed film by Masurkar). The KG answer lists three works including 'Newton' but fails to specify which is the notable one, making it less precise for the question asking for 'the notable work' (singular). The Gold answer is more accurate for the query.",moderate
402,Who are the characters of Chekhov's The Seagull besides the protagonist and her family,"['Nina Mikhailovna Zarechniy', 'Ilya Afanasyevich Shamrayev', 'Polina Andryevna', 'Masha', 'Boris Alexeyevich Trigorin', 'Yevgeny Sergeyevich Dorn', 'Semyon Semyonovich Medvedenko', 'Yakov', 'Cook', 'Maid']","Dorn|Dorn (lang:en)
Boris Alexeyevich Trigorin|Boris Alexeyevich Trigorin (lang:en)
Ilya Afanasyevich Shamrayev|Ilya Afanasyevich Shamrayev (lang:en)
Polina Andryevna|Polina Andryevna (lang:en)
Masha|Masha (lang:en)
Semyon Semyonovich Medvedenko|Semyon Semyonovich Medvedenko (lang:en)
Yakov|Yakov (lang:en)",ComplexQA/Monaco_non_time_complex/00134.json,Higher accuracy in Table than in KG,"Gold answer includes two additional correct characters (Cook, Maid) not in KG answer, though it incorrectly includes the protagonist. KG answer is a subset of Gold with missing minor characters.",minor
407,Show names of Marvel movies ordered by box office performance for all films released after 2010.,"['Avengers: Endgame', 'Avengers: Infinity War', 'Spider-Man: No Way Home', 'The Avengers', 'Avengers: Age of Ultron', 'Black Panther', 'Iron Man 3', 'Captain America: Civil War', 'Spider-Man: Far From Home', 'Captain Marvel', 'Doctor Strange in the Multiverse of Madness', 'Spider-Man: Homecoming', 'Guardians of the Galaxy Vol. 2', 'Thor: Ragnarok', 'Black Panther: Wakanda Forever', 'Guardians of the Galaxy Vol. 3', 'Guardians of the Galaxy', 'Thor: Love and Thunder', 'Captain America: The Winter Soldier', 'Doctor Strange', 'Thor: The Dark World', 'Ant-Man and the Wasp', 'Ant-Man', 'Ant-Man and the Wasp: Quantumania', 'Thor', 'Shang-Chi and the Legend of the Ten Rings', 'Eternals', 'Black Widow', 'Captain America: The First Avenger']","Avengers: Endgame|Avengers: Endgame (lang:en)
Avengers: Endgame|Avengers: Endgame (lang:en)
Avengers: Endgame|Avengers: Endgame (lang:en)
Avengers: Endgame|Avengers: Endgame (lang:en)
Avengers: Endgame|Avengers: Endgame (lang:en)
...|...
Thor|Thor (lang:en)
Ant-Man and the Wasp: Quantumania|Ant-Man and the Wasp: Quantumania (lang:en)
Ant-Man and the Wasp: Quantumania|Ant-Man and the Wasp: Quantumania (lang:en)
Ant-Man and the Wasp: Quantumania|Ant-Man and the Wasp: Quantumania (lang:en)
Ant-Man|Ant-Man (lang:en)",ComplexQA/Monaco_time_complex/00030.json,Higher accuracy in Table than in KG,"Gold answer lists 29 Marvel movies (2010+), KG answer only shows 4 unique titles (with repetition) and misses 25 movies. Gold is more complete and accurate. Difference is major.",major
412,who won the battle of stirling bridge 1297,Scottish victory,"Kingdom of England|Kingdom of England (lang:en)
Kingdom of England|Kingdom of England (lang:en-gb)
Kingdom of Scotland|Kingdom of Scotland (lang:en)
Kingdom of Scotland|Kingdom of Scotland (lang:en-gb)",SimpleQA/NQ_table_test_simple/00124.json,Higher accuracy in Table than in KG,"Gold answer correctly states 'Scottish victory' as the winner. KG answer lists kingdoms involved (England/Scotland) but omits the winner, making it incomplete and non-responsive to the question. Gold is accurate and complete; KG fails to address the core query.",major
414,What languages are spoken in Scandinavia,"[['Danish', 'German'], ['Norwegian', 'Kven', 'Romani', 'Scandoromani', 'Norwegian Sign Language'], ['Swedish', 'Sámi', 'Finnish', 'Meänkieli', 'Romani', 'Yiddish'], ['Swedish'], ['Faroese', 'Danish'], ['Finnish', 'Swedish', 'Sami', 'Karelian', 'Finnish Kalo', 'Finnish Sign Language', 'Finland-Swedish Sign Language'], ['Icelandic']]","Spanish|Spanish (lang:en)
French|French (lang:en)
German|German (lang:en)
Hawaiian|Hawaiian (lang:en)
Danish|Danish (lang:en)
Luxembourgish|Luxembourgish (lang:en)",ComplexQA/Monaco_non_time_complex/00089.json,Higher accuracy in Table than in KG,"Gold answer includes core Scandinavian languages (Danish, Norwegian, Swedish) and relevant minority languages; KG answer lists irrelevant languages (Spanish, French) and omits main languages, making it less accurate.",major
419,"What was the genre of the song I am not a woman, I’m a god","Rock,Pop",synth-pop (lang:en),ComplexQA/CompMix_infobox_complex/00050.json,Higher accuracy in Table than in KG,"Gold answer lists two genres (Rock, Pop); KG answer provides synth-pop (a Pop subgenre) but omits Rock. Gold is more complete as Rock is a core genre. KG misses a key element, making the difference major.",major
448,What does each of the major Yoruba deities represent,"[['Olodumare', 'The Source of Creation'], ['Olorun', 'the Ruler of Heaven'], ['Olofi', 'The Palace, conduit between Orún (Heaven) and Ayé (Earth)'], ['Orunmila', 'Wisdom, divination, destiny, and foresight'], ['Ori', 'spiritual intention/destiny'], ['Aganjú', 'Orisha'], ['Agemo', 'Fertility'], ['Ọbalúayé', 'Earth, infectious disease, and healing'], ['Erinlẹ̀', 'a great hunter who became an orisha'], ['Èṣù', 'Trickery, Crossroads, Misfortune, Chaos, Death, Travelers, Messenger'], ['Ibeji', 'a pair of twins'], ['Lógunẹ̀dẹ', 'a warrior and hunter'], ['Ọbàtálá', 'Light, spiritual purity, and moral uprightness'], ['Odùduwà', 'Progenitor orisha of the Yorubas'], ['Ògún', 'Iron, fire, hunting, agriculture and war'], ['Okó', 'A hunter and farmer'], ['Osanyin', 'The forest, herbs and medicine'], ['Oṣùmàrè', 'Creation and procreation'], ['Ọ̀ṣọ́ọ̀sì', 'the hunt, forest, strategy and the knowledge'], ['Ṣàngó', 'Thunder, Lightning, Fire, Justice, Dance, Virility'], ['Akògún', 'A warrior and hunter'], ['Ajé', 'the power that makes things happen and produces change'], ['Ayao', 'air'], ['Yewa', 'The Yewa River, cemeteries, dreams, virginity, clarity, magic, abused or abandoned children, the initiator of change'], ['Nàná Bùkùú', 'mother supreme creator'], ['Ọbà', 'the senior wife of Shango'], ['Ọtìn', 'The river Otín'], ['Olókun', 'ruler of all bodies of water and for the authority over other water deities'], ['Ọ̀ṣun', 'Love, intimacy, beauty, wealth, diplomacy, and the Ọ̀ṣun river'], ['Ọya', 'wind, lightning, fertility, fire, and magic.'], ['Yemọja', 'Women and the Ogun river'], ['Yemowo', 'The water']]","Aroni|Aroni (lang:en)|Forest God of the Yoruba (lang:en)
Olorun|Olorun (lang:en)|supreme deity in the Yoruba pantheon (lang:en)
Sopona|Sopona (lang:en)|God of smallpox for the Yorubas (lang:en)",ComplexQA/Monaco_non_time_complex/00020.json,Higher accuracy in Table than in KG,"Gold answer provides complete list of 27 major deities with precise representations. KG answer lists only 3 deities, contains a name typo (Aroni for Osanyin), uses variant name (Sopona for Ọbalúayé), and omits 24 deities entirely.",major
465,when did the jurassic park movies come out,1993 | 1997 | 2001 | 2015 | 2018,"Jurassic Park III (lang:en)|2001-07-18T00:00:00Z
Jurassic Park III (lang:en)|2001-08-02T00:00:00Z
Jurassic Park (lang:en)|1993-06-09T00:00:00Z
Jurassic Park (lang:en)|1993-06-11T00:00:00Z
Jurassic Park (lang:en)|1993-06-13T00:00:00Z
...|...
Jurassic Park (lang:en)|1994-04-15T00:00:00Z
The Lost World: Jurassic Park (lang:en)|1997-05-23T00:00:00Z
The Lost World: Jurassic Park (lang:en)|1997-08-07T00:00:00Z
The Lost World: Jurassic Park (lang:en)|1997-09-19T00:00:00Z
The Lost World: Jurassic Park (lang:en)|1997-10-22T00:00:00Z",SimpleQA/NQ_table_test_simple/00815.json,Higher accuracy in Table than in KG,"Gold answer lists all five Jurassic Park movies (1993, 1997, 2001, 2015, 2018). KG answer only lists three (1993, 1997, 2001) with regional dates, missing 2015 and 2018 movies, making it less complete.",major
468,leader of carthage in the first punic war,Hamilcar Barca | Hanno the Great | Hasdrubal the Fair | Xanthippus,"Hamilcar Barca|Hamilcar Barca (lang:en)
Mathos|Mathos (lang:en)
Adherbal|Adherbal (lang:en)
Hannibal Gisko|Hannibal Gisko (lang:en)
Hamilcar|Hamilcar (lang:en)
Himilco|Himilco (lang:en)
Boodes|Boodes (lang:en)
Carthalon|Carthalon (lang:en)",SimpleQA/NQ_table_test_simple/00604.json,Higher accuracy in Table than in KG,"Gold answer lists three correct leaders (Hamilcar Barca, Hanno the Great, Hasdrubal the Fair) and one error (Xanthippus). KG answer lists two correct leaders (Hamilcar Barca, Himilco) and six errors. Gold is more accurate with more correct names.",major
531,what type of bridge is the charles bridge,Stone,"footbridge (lang:en)
arch bridge (lang:en)
stone bridge (lang:en)
street (lang:en)",SimpleQA/NQ_table_test_simple/00935.json,Higher accuracy in Table than in KG,Gold answer 'Stone' is correct and concise. KG answer includes correct 'stone bridge' but also contains 'street' (an error) and other types. The error makes KG less accurate.,major
548,Who are the producers of the Coloratura song from the album Music of the Spheres?,"M. Martin, Holter, Rahko","Max Martin|Max Martin (lang:an)
Max Martin|Max Martin (lang:ast)
Max Martin|Max Martin (lang:br)
Max Martin|Max Martin (lang:ca)
Max Martin|Max Martin (lang:co)
...|...
Max Martin|マックス・マーティン (lang:ja)
Max Martin|馬克斯·馬丁 (lang:zh)
Max Martin|馬克斯·馬汀 (lang:zh-hant)
Max Martin|马克斯·马丁 (lang:zh-cn)
Max Martin|麦克斯·马丁 (lang:zh-hans)",SimpleQA/CompMix_table_simple_qa/00209.json,Higher accuracy in Table than in KG,"Gold answer lists three producers (M. Martin, Holter, Rahko); KG answer only lists Max Martin (redundantly across languages) and omits Holter and Rahko. Gold is more complete and accurate for the question.",major
553,where is salt mined in the united states,"Hutchinson, Kansas | Avery Island, Louisiana | Detroit, Michigan | Saltville, Virginia | Western New York and Central New York","Colorado Salt Works|Colorado Salt Works (lang:en)
Detroit salt mine|Detroit salt mine (lang:en)
Kansas Underground Salt Museum|Kansas Underground Salt Museum (lang:en)",SimpleQA/NQ_table_test_simple/00824.json,Higher accuracy in Table than in KG,"Gold lists 5 key locations (Avery Island, Saltville, Western/Central NY) missing in KG. KG includes museum (not mining site) and Colorado (not in Gold). Gold is more complete and accurate for salt mining locations.",major
556,number of employees in the department of health and human services,"79,540",80000.0,SimpleQA/NQ_table_test_simple/00862.json,Higher accuracy in Table than in KG,"The Gold answer (79,540) is the exact employee count, while the KG answer (80,000.0) is rounded to the nearest thousand. The KG is a rounded version of the Gold, making the Gold more precise. The 460-employee difference (0.58%) is minor and due to rounding precision.",minor
562,What are the existring aircraft carriers ?,[[Soviet aircraft carrier Admiral Gorshkov|Admiral Flota Sovetskogo Soyuza Gorshkov]] | [[Japanese aircraft carrier Akagi|Akagi]] | [[Japanese aircraft carrier Amagi|Amagi]] | [[Italian aircraft carrier Aquila|Aquila]] | [[Soviet aircraft carrier Admiral Gorshkov|Baku]] | [[HTMS Chakri Naruebet|Chakri Naruebet]] | [[Japanese aircraft carrier Chitose|Chitose]] | [[Japanese aircraft carrier Chiyoda|Chiyoda]] | [[Japanese aircraft carrier Chūyō|Chuyo]] | [[Spanish aircraft carrier Dédalo|Dédalo]] | [[Italian aircraft carrier Sparviero|Falco]] | [[German aircraft carrier Graf Zeppelin|Graf Zeppelin]] | [[Japanese aircraft carrier Hiryū|Hiryū]] | [[Japanese aircraft carrier Hiyō|Hiyō]] | [[Japanese aircraft carrier Hōshō|Hōshō]] | [[Japanese cruiser Ibuki (1943)|Ibuki]] | Izumo | [[French aircraft carrier Joffre|Joffre]] | [[Japanese aircraft carrier Kaga|Kaga]] | Kaga | [[Japanese aircraft carrier Katsuragi|Katsuragi]] | [[Soviet aircraft carrier Kiev|Kiev]] | [[Soviet aircraft carrier Ulyanovsk|Kremlin]] | [[Chinese aircraft carrier Liaoning|Liaoning]] | [[Brazilian aircraft carrier Minas Gerais|Minas Gerais]] | [[Soviet aircraft carrier Minsk|Minsk]] | [[Soviet aircraft carrier Novorossiysk|Novorossiysk]] | Richelieu (PA2) | [[Japanese aircraft carrier Ryūhō|Ryūhō]] | [[Japanese aircraft carrier Ryūjō|Ryūjō]] | [[Chinese aircraft carrier Shandong|Shandong]] | [[Japanese aircraft carrier Shinano|Shinano]] | [[Japanese aircraft carrier Shōhō|Shōhō]] | [[Japanese aircraft carrier Shōkaku|Shōkaku]] | [[Japanese aircraft carrier Sōryū|Sōryū]] | [[Italian aircraft carrier Sparviero|Sparviero]] | [[Japanese aircraft carrier Taihō|Taihō]] | [[Japanese aircraft carrier Taiyō|Taiyō]] | [[Type 003 aircraft carrier|Type 003]] | [[Type 004 aircraft carrier|Type 004]] | [[Japanese aircraft carrier Unryū|Unryū]] | [[ARA Veinticinco de Mayo (V-2)|Veinticinco de Mayo]] | [[German cruiser Seydlitz|Weser]] | [[Japanese aircraft carrier Zuihō|Zuihō]] | [[Japanese aircraft carrier Zuikaku|Zuikaku]],"Flugzeugträger B
Béarn
USS Hancock
HMS Implacable
HMS Indefatigable
...
Ryūhō
HMS Eagle
future French aircraft carrier
USS Valley Forge
USS Shangri-La",SimpleQA/Qampari_wikitables_simple/00019.json,Higher accuracy in Table than in KG,"Gold includes existing carriers (Liaoning, Shandong, Chakri Naruebet) omitted in KG. KG lists only non-existing carriers (e.g., historical ships, future projects). Gold has minor errors (e.g., mislabeled Baku) but correctly identifies current carriers; KG's omission of all existing carriers is a major flaw for the question.",major
566,Who are the children of the last three US presidents,"[['Beau', 'Hunter', 'Naomi', 'Ashley'], ['Donald Jr.', 'Ivanka', 'Eric', 'Tiffany', 'Barron'], ['Malia', 'Sasha']]","Tiffany Trump|Tiffany Trump (lang:en)
Malia Obama|Malia Obama (lang:en)
Sasha Obama|Sasha Obama (lang:en)
Barron Trump|Barron Trump (lang:en)
Ivanka Trump|Ivanka Trump (lang:en)
...|...
Eric Trump|Eric Trump (lang:en)
Hunter Biden|Hunter Biden (lang:en)
Beau Biden|Beau Biden (lang:en)
Ashley Biden|Ashley Biden (lang:en)
Amy Biden|Amy Biden (lang:en)",ComplexQA/Monaco_time_complex/00140.json,Higher accuracy in Table than in KG,"The Gold answer correctly lists all children (Biden: Beau, Hunter, Naomi, Ashley; Trump: Donald Jr., Ivanka, Eric, Tiffany, Barron; Obama: Malia, Sasha). The KG answer incorrectly substitutes 'Amy Biden' for 'Naomi' and omits Donald Trump's son Donald Jr., making it factually inaccurate and incomplete.",major
