question,gold_answer,result_cleaned,result,sparql
Who were Winnipeg Jets (1972–1996)/Arizona Coyotes general managers ?,Annis Stukus | Rudy Pilous | Mike Smith | John Paddock | Bobby Smith | Cliff Fletcher | Mike Barnett | Don Maloney | John Chayka | Steve Sullivan | Bill Armstrong,,,"SELECT ?manager WHERE {
  {
    wd:Q576406 wdt:P505 ?manager
  } UNION {
    wd:Q206312 wdt:P505 ?manager
  }
}"
What typhoons were of the type super typhoons ?,Olive | Emma | Nancy | Violet | Dot | Megi | Songda | Muifa | Nalgae | Guchol | Jelawat | Bopha | Utor | Usagi | Francisco | Lekima | Haiyan | Neoguri | Rammasun | Halong | Genevieve | Phanfone | Vongfong | Nuri | Hagupit | Maysak | Noul | Dolphin | Nangka | Soudelor | Dujuan | Koppu | Meranti | Chaba | Haima | Nock-ten | Noru | Lan | Maria | Jebi | Mangkhut | Trami | Kong-rey | Yutu | Wutip | Hagibis,"Typhoon Goni
Typhoon Surigae`
Typhoon Chanthu
Typhoon Mindulle
Typhoon Kim
Typhoon Irma
Typhoon Mangkhut
Typhoon Wynne","| typhoon                          |
| -------------------------------- |
| Typhoon Goni (wd:Q100986340)     |
| Typhoon Surigae` (wd:Q106493857) |
| Typhoon Chanthu (wd:Q108440371)  |
| Typhoon Mindulle (wd:Q108665166) |
| Typhoon Kim (wd:Q30597521)       |
| Typhoon Irma (wd:Q4353766)       |
| Typhoon Mangkhut (wd:Q56530829)  |
| Typhoon Wynne (wd:Q98083096)     |","SELECT ?typhoon WHERE {
  ?typhoon wdt:P31 wd:Q15941028
}"
What countries are island countries ?,"The northern part of the island of Cyprus is the de facto independent state of Northern Cyprus, which is recognized only by Turkey. In the south of the island are the Sovereign Base Areas of Akrotiri and Dhekelia, controlled by the United Kingdom. | In 1983, Northern Cyprus declared independence from Cyprus. Northern Cyprus sovereignty has been recognized by only one United Nations member state (Turkey). It is not a member state of the United Nations. Most states recognize Cyprus claim to sovereignty over Northern Cyprus. | Since the conclusion of the Chinese Civil War, the Republic of China (ROC) retains actual rule over the islands of Taiwan, Penghu, Kinmen, the Matsu, and other minor islands, all of which are collectively known as ""Free Area"" or Taiwan Area in contrast to Mainland China being under communist rule, thus making it a de facto island nation, and has become known colloquially as simply ""Taiwan"" due to the island of Taiwan forming the majority of the ROC-controlled territories; nonetheless, the ROC has not officially renounced its constitutional-defined territories which include areas effectively controlled by the [[China|Peoples Republic of China]], Mongolia, Tuva (a Russian republic) etc. If claimed territories were taken into account, the ROC would not be a borderless country, nor a country centred around a major island. The ROC-controlled territories are also claimed by the Peoples Republic of China. See: Political status of Taiwan, Two Chinas, One-China policy, and Cross-strait relations. | Martinique | Administered by Norway under the Svalbard Treaty.","Cape Verde
Madagascar
Mauritius
São Tomé and Príncipe
Seychelles
...
Maldives
Sri Lanka
Taiwan
Philippines
Comoros","| country                          |
| -------------------------------- |
| Cape Verde (wd:Q1011)            |
| Madagascar (wd:Q1019)            |
| Mauritius (wd:Q1027)             |
| São Tomé and Príncipe (wd:Q1039) |
| Seychelles (wd:Q1042)            |
| ...                              |
| Maldives (wd:Q826)               |
| Sri Lanka (wd:Q854)              |
| Taiwan (wd:Q865)                 |
| Philippines (wd:Q928)            |
| Comoros (wd:Q970)                |","SELECT ?country WHERE {
  ?country wdt:P31 wd:Q112099
}"
What are the structure with a height larger than 600 m ?,"Burj Khalifa | Petronius Platform | Tokyo Skytree | Shanghai Tower | KVLY-TV mast | KRDK-TV mast | KXTV/KOVR tower | KATV tower | WECT tower | Diversified Communications Tower | Winnie Cumulus Broadcasting Tower | Hoyt Radio Tower | Baldpate Platform | Lotte World Tower | One World Trade Center | Tianjin CTF Finance Centre | World Trade Center, Tower 1 | Taipei 101 | Merdeka 118 | Jeddah Tower | Sky City | Burj Al Alam",,,"SELECT ?item ?itemLabel WHERE {
  ?item wdt:P2048 ?height .
  ?height wikibase:quantityAmount ?value ; wikibase:quantityUnit wd:Q11573 .
  FILTER(?value > 600)
  ?item rdfs:label ?itemLabel .
  FILTER(LANG(?itemLabel) = ""en"")
}"
Which weapons are of the type rocket launchers ?,Bazooka | C90-CR (M3) | FHJ-84 | LRAC F1 | M72 LAW | Nexter WASP 58 Light Anti-Armour Weapon | Panzerfaust 3 | Panzerschreck | PF-89 | PF-98 | Type 70 | VE-NILANGAL,"R-Han 122|R-Han 122 (lang:en)
H/AKJ-16|H/AKJ-16 (lang:en)
T40 Whizbang|T40 Whizbang (lang:en)
9K53 Prima|9K53 Prima (lang:en)","| weapon                      | weaponLabel            |
| --------------------------- | ---------------------- |
| R-Han 122 (wd:Q12507519)    | R-Han 122 (lang:en)    |
| H/AKJ-16 (wd:Q137802130)    | H/AKJ-16 (lang:en)     |
| T40 Whizbang (wd:Q19876609) | T40 Whizbang (lang:en) |
| 9K53 Prima (wd:Q25416709)   | 9K53 Prima (lang:en)   |","SELECT DISTINCT ?weapon ?weaponLabel WHERE {
  ?weapon wdt:P31 ?type .
  ?type wdt:P279 * wd:Q3216918 .
  ?weapon rdfs:label ?weaponLabel .
  FILTER(LANG(?weaponLabel) = 'en')
}"
Who lead a lost expedition ?,"Cambyses II | John Cabot | Gaspar Corte-Real | Miguel Corte-Real | James Knight | Jean-François de Galaup, comte de Lapérouse | Robert Falcon Scott | Percy Fawcett",,,"SELECT ?leader ?leaderLabel WHERE {
  wd:Q2305 wdt:P4791 ?leader .
  ?leader rdfs:label ?leaderLabel .
  FILTER(LANG(?leaderLabel) = ""en"")
}"
Which weapons are of the type anti-materiel rifles ?,Steyr IWS 2000 | Steyr HS .50 | Istiglal | AMR-2 | Zijiang M99 | RT-20 | Vidhwansak | Pindad SPR-2 and SPR-3 | Shaher | Tor | KSVK | SV-18 | Zastava M93 Black Arrow | Denel NTW-20 | Snipex Alligator | Accuracy International AW50 | Accuracy International AS50 | Accuracy International AX50 | Barrett M82A1/M107 | Barrett M99 | Barrett XM109 | Barrett XM500 | Anzio 20mm rifle | Desert Tech HTI,"Gepard|Gepard (lang:en)
AMR-2|AMR-2 (lang:en)
Snipex Alligator|Snipex Alligator (lang:en)
Solothurn S-18/100|Solothurn S-18/100 (lang:en)
Accuracy International AW50|Accuracy International AW50 (lang:en)
...|...
Barrett M99|Barrett M99 (lang:en)
Barrett XM109|Barrett XM109 (lang:en)
Accuracy International AX50|Accuracy International AX50 (lang:en)
Accuracy International AS50|Accuracy International AS50 (lang:en)
AM-50 Sayyad|AM-50 Sayyad (lang:en)","| item                                       | itemLabel                             |
| ------------------------------------------ | ------------------------------------- |
| Gepard (wd:Q1009592)                       | Gepard (lang:en)                      |
| AMR-2 (wd:Q1022192)                        | AMR-2 (lang:en)                       |
| Snipex Alligator (wd:Q104661322)           | Snipex Alligator (lang:en)            |
| Solothurn S-18/100 (wd:Q1062499)           | Solothurn S-18/100 (lang:en)          |
| Accuracy International AW50 (wd:Q1066723)  | Accuracy International AW50 (lang:en) |
| ...                                        | ...                                   |
| Barrett M99 (wd:Q808897)                   | Barrett M99 (lang:en)                 |
| Barrett XM109 (wd:Q808903)                 | Barrett XM109 (lang:en)               |
| Accuracy International AX50 (wd:Q85739580) | Accuracy International AX50 (lang:en) |
| Accuracy International AS50 (wd:Q868895)   | Accuracy International AS50 (lang:en) |
| AM-50 Sayyad (wd:Q92209063)                | AM-50 Sayyad (lang:en)                |","SELECT ?item ?itemLabel WHERE {
  ?item wdt:P279 wd:Q1770971 .
  ?item rdfs:label ?itemLabel .
  FILTER(LANG(?itemLabel) = 'en')
}"
What are the suspension bridges (built or planned) with a length larger than 600 meters ?,Yangsigang Yangtze River Bridge | Xihoumen Bridge | Osman Gazi Bridge | Yi Sun-sin Bridge | Humber Bridge | Yavuz Sultan Selim Bridge | Tsing Ma Bridge | Hardanger Bridge | Verrazzano-Narrows Bridge | Golden Gate Bridge | Höga Kusten Bridge | Hongjun Chishuihe Bridge | Longjiang River Bridge | Aizhai Bridge | Mackinac Bridge | Hålogaland Bridge | Qingshui River Bridge | Huangpu Bridge | Xingkang Bridge | Wufengshan Yangtze River Bridge | Fatih Sultan Mehmet Bridge | Bosphorus Bridge | George Washington Bridge | 25 de Abril Bridge | Forth Road Bridge | Humen Pearl River Bridge | Third Tacoma Narrows Bridge (eastbound) | Askøy Bridge | Nanxi Bridge | Akinada Bridge | San Francisco–Oakland Bay Bridge (east half of west span) | San Francisco–Oakland Bay Bridge (west half of west span) | Bronx–Whitestone Bridge | Maputo–Katembe bridge | Pierre Laporte Bridge | Delaware Memorial Bridge (northbound) | Gjemnessund Bridge | [[Egongyan Rail Transit Bridge|Egongyan Rail Transit Bridge]] | Çanakkale 1915 Bridge | Brăila Bridge | Strait of Messina Bridge | Sunda Strait Bridge,,,"SELECT ?bridge ?bridgeLabel WHERE {
  ?bridge wdt:P31 wd:Q12570 .
  ?bridge wdt:P2787 ?span .
  ?span wikibase:quantityAmount ?length .
  FILTER(?length > 600)
  ?bridge wdt:P1194 ?status .
  FILTER(?status = wd:Q128829 || ?status = wd:Q229551)
  ?bridge rdfs:label ?bridgeLabel .
  FILTER(LANG(?bridgeLabel) = 'en')
}"
What are the professional wrestling memorial shows since 1980?,"Mike Marino Memorial Shield | Von Erich Memorial Parade of Champions | Eddie Graham Memorial Show | Bruiser Brody Memorial Show | [[Starrcade (1990)|Pat OConnor Memorial International Cup Tag Team Tournament]] | Ilio DiPaolo Memorial Show | Eddie Gilbert Memorial Brawl | Eddie Gilbert Memorial Show | Plum Mariko Memorial Show | Brian Pillman Memorial Show | Curtis Comes Home | Gary Albright Memorial Show | Mark Curtis Memorial Weekend of Champions | Giant Baba Memorial Spectacular | Terry Gordy Memorial Show | Yokozuna Memorial Show | Giant Baba Memorial Six Man Tag Team Tournament | Big Dick Dudley Memorial Show | Jeff Peterson Memorial Cup | Mike Lockwood Memorial Show | Fred Ward Memorial Show | Mike Lockwood Memorial Tournament | Mark Curtis Memorial Reunion | Chris Candido Memorial Show | Bruiser Brody Memorial Cup | Shinya Hashimoto Memorial Six-Man Tag Team Tournament | Pitbull/Public Enemy Tag Team Memorial Cup | Eddie Graham Memorial Battle of the Belts | Sensational Sherri Memorial Cup Tournament | Shinya Hashimoto Memorial Legacy Cup Tournament | Walter ""Killer"" Kowalski Memorial Show | Dennis Coralluzzo Invitational | A Nightmare To Remember",,,"SELECT DISTINCT ?event ?eventLabel WHERE {
  ?event rdfs:label ?eventLabel .
  FILTER(LANG(?eventLabel) = 'en')
  FILTER(CONTAINS(LCASE(?eventLabel) , 'memorial') || CONTAINS(LCASE(?eventLabel) , 'tribute'))
  FILTER(CONTAINS(LCASE(?eventLabel) , 'wrestling'))
  ?event wdt:P585 ?date .
  FILTER(?date >= ""1980-01-01"" ^^ xsd:date)
}"
Which weapons are of the type grenade launcher ?,Arsenal 40 mm UBGL | ARDE 40 mm under barrel grenade launcher | BS-1 Tishina | STK 40 GL | EAGLE grenade launcher | GM-94 | GP-25 | Indumil IMC-40 | M79 grenade launcher | M203 grenade launcher | M320 Grenade Launcher Module | Milkor 37/38mm and 40mm Stopper | Pallad wz. 1974 | Pallad wz. 1983 | PMR grenade launcher | RWGŁ-3 | Type 91 grenade launcher | XM148 grenade launcher | DP-64 | Hawk MM-1 | Milkor MGL | Neopup PAW-20 | RG-6 grenade launcher   [http://www.tulatskib.ru/HTML_a/sgv_prod_a.html RG-6 at the manufacturers website] | XM25 CDTE | AGS-17 | AGS-30 | STK 40 AGL | Howa Type 96 | Daewoo Precision Industries K4 | M75 grenade launcher | M129 grenade launcher | Mk 18 Mod 0 grenade launcher | Mk 19 grenade launcher | Mk 20 Mod 0 grenade launcher | Mk 47 Striker | SB LAG 40 | XM174 grenade launcher | XM307 Advanced Crew Served Weapon | Bazooka | Sturmpistole | PIAT | RPG-2 | RPG-7 | RPG-16 | RPG-26 | RPG-27 | RPG-29 | RPG-30 | RPG-32 | RPG-76 Komar | RPO-A Shmel | Type 69 RPG | Yasin (RPG),"KBA-117|KBA-117 (lang:en)
M-160|M-160 (lang:en)
M1943|M1943 (lang:en)
Grenade launcher-MAHG K 218|Grenade launcher-MAHG K 218 (lang:en)","| weapon                                     | weaponLabel                           |
| ------------------------------------------ | ------------------------------------- |
| KBA-117 (wd:Q25435236)                     | KBA-117 (lang:en)                     |
| M-160 (wd:Q4029046)                        | M-160 (lang:en)                       |
| M1943 (wd:Q4029049)                        | M1943 (lang:en)                       |
| Grenade launcher-MAHG K 218 (wd:Q87661359) | Grenade launcher-MAHG K 218 (lang:en) |","SELECT ?weapon ?weaponLabel WHERE {
  ?weapon wdt:P31 ?class .
  ?class(wdt:P279) * wd:Q184613 .
  ?weapon rdfs:label ?weaponLabel .
  FILTER(LANG(?weaponLabel) = ""en"")
  .
}"
Which sumos have nore than 7 championship wins ?,Hakuhō | Taihō | Akebono | Wakanohana I | Hokutoumi | Raiden | Tanikaze | Kashiwado | Inazuma | Umegatani I,,,"SELECT ?wrestler WHERE {
  ?wrestler wdt:P641 wd:Q40561 ; wdt:P2522 ?competition .
}
GROUP BY ?wrestler
HAVING(COUNT(?competition) > 7)"
Which weapons are of the type siege engine ?,Siege tower | Battering ram | Catapult | Ballista | Trebuchet | Helepolis | Sambuca | Scorpio | Artillery,"Leonardo da Vinci's catapult
Leonardo da Vinci's double-shot catapult
Trebuchet at Urquhart Castle
Warwolf
wd:Q90580379
...
Beffroi de Nuits-Saint-Georges
Beffroi de Saint-Pourçain-sur-Sioule
Beffroi de Millau
wd:Q2938784
Tour de l'Horloge (Lons-le-Saunier)","| weapon                                                  |
| ------------------------------------------------------- |
| Leonardo da Vinci's catapult (wd:Q18816208)             |
| Leonardo da Vinci's double-shot catapult (wd:Q18816211) |
| Trebuchet at Urquhart Castle (wd:Q112007070)            |
| Warwolf (wd:Q1681822)                                   |
| wd:Q90580379                                            |
| ...                                                     |
| Beffroi de Nuits-Saint-Georges (wd:Q2893743)            |
| Beffroi de Saint-Pourçain-sur-Sioule (wd:Q2893744)      |
| Beffroi de Millau (wd:Q2893747)                         |
| wd:Q2938784                                             |
| Tour de l'Horloge (Lons-le-Saunier) (wd:Q3533557)       |","SELECT ?weapon WHERE {
  ?weapon wdt:P31 ?class .
  ?class wdt:P279 * wd:Q655697 .
}"
What are all the named continents throughout history ?,Vaalbara | Ur | Kenorland | Atlantica | Baltica | Rodinia | Avalonia | Pannotia | Gondwana | Cimmeria | Laurasia | Pangea | Africa | Asia | Australia | Europe | Pangaea Proxima,"African Continent|African Continent (lang:en)
Africa|Africa (lang:en)
North American continent|North American continent (lang:en)
South American continent|South American continent (lang:en)
South America|South America (lang:en)
...|...
Antarctica|Antarctica (lang:en)
Insular India|Insular India (lang:en)
Oceania|Oceania (lang:en)
Turtle Island|Turtle Island (lang:en)
Americas|Americas (lang:en)","| continent                               | continentLabel                     |
| --------------------------------------- | ---------------------------------- |
| African Continent (wd:Q11284672)        | African Continent (lang:en)        |
| Africa (wd:Q15)                         | Africa (lang:en)                   |
| North American continent (wd:Q17173147) | North American continent (lang:en) |
| South American continent (wd:Q17173219) | South American continent (lang:en) |
| South America (wd:Q18)                  | South America (lang:en)            |
| ...                                     | ...                                |
| Antarctica (wd:Q51)                     | Antarctica (lang:en)               |
| Insular India (wd:Q55614502)            | Insular India (lang:en)            |
| Oceania (wd:Q55643)                     | Oceania (lang:en)                  |
| Turtle Island (wd:Q7856408)             | Turtle Island (lang:en)            |
| Americas (wd:Q828)                      | Americas (lang:en)                 |","SELECT ?continent ?continentLabel WHERE {
  ?continent wdt:P31 wd:Q5107 .
  ?continent rdfs:label ?continentLabel .
  FILTER(lang(?continentLabel) = ""en"")
}"
In which cities are there clock towers that are not located in Americas or Europe ?,"Sari | Tehran | Acre | Jaffa | Tripoli | Kota Kinabalu, Sabah | Teluk Intan, Perak | Peshawar | Faisalabad | Hyderabad | Jaffna | Colombo | Kurunegala | Piliyandala","Secunderabad|Secunderabad (lang:en)
Sorgun|Sorgun (lang:en)
Yeşilli|Yeşilli (lang:en)
Kurtalan|Kurtalan (lang:en)
Mysore|Mysore (lang:en)
...|...
Merzifon|Merzifon (lang:en)
Mudurnu|Mudurnu (lang:en)
Büyükada|Büyükada (lang:en)
California|California (lang:en)
California|California (lang:en)","| city                       | cityLabel              |
| -------------------------- | ---------------------- |
| Secunderabad (wd:Q1003502) | Secunderabad (lang:en) |
| Sorgun (wd:Q1004526)       | Sorgun (lang:en)       |
| Yeşilli (wd:Q1004602)      | Yeşilli (lang:en)      |
| Kurtalan (wd:Q1004659)     | Kurtalan (lang:en)     |
| Mysore (wd:Q10086)         | Mysore (lang:en)       |
| ...                        | ...                    |
| Merzifon (wd:Q958135)      | Merzifon (lang:en)     |
| Mudurnu (wd:Q967446)       | Mudurnu (lang:en)      |
| Büyükada (wd:Q989883)      | Büyükada (lang:en)     |
| California (wd:Q99)        | California (lang:en)   |
| California (wd:Q99)        | California (lang:en)   |","SELECT ?city ?cityLabel WHERE {
  ?clockTower wdt:P31 wd:Q853854 ; wdt:P131 ?city .
  ?city wdt:P17 ?country .
  ?country wdt:P30 ?continent .
  FILTER(?continent != wd:Q15 && ?continent != wd:Q39 && ?continent != wd:Q46)
  OPTIONAL {
    ?city rdfs:label ?cityLabel .
    FILTER(lang(?cityLabel) = ""en"")
  }
}"
What are the current or past space stations ?,Salyut 1 | DOS-2 | Salyut 2 | Kosmos 557 | Skylab | Salyut 3 | Salyut 4 | Salyut 5 | Salyut 6 | Salyut 7 | Mir | Tiangong-1 | Tiangong-2 | Lunar Gateway | Russian Orbital Service Station (ROSS) | Lunar Orbital Station   (LOS) | Manned Orbiting Laboratory 1–7 | Skylab B | OPS-4 | Freedom | Mir-2 | [[Columbus Man-Tended Free Flyer|Columbus MTFF]] | [[Galaxy (spacecraft)|Galaxy]] | [[Excalibur Almaz|Almaz commercial]] | OPSEK,"Salyut 5|Salyut 5 (lang:en)
Bharatiya Antariksha Station|Bharatiya Antariksha Station (lang:en)
Tiangong-1|Tiangong-1 (lang:en)
Kosmos 1870|Kosmos 1870 (lang:en)
Almaz 1A|Almaz 1A (lang:en)
...|...
Salyut 2|Salyut 2 (lang:en)
Salyut 4|Salyut 4 (lang:en)
Salyut 3|Salyut 3 (lang:en)
Salyut 7|Salyut 7 (lang:en)
Manned Orbiting Laboratory|Manned Orbiting Laboratory (lang:en)","| station                                      | stationLabel                           |
| -------------------------------------------- | -------------------------------------- |
| Salyut 5 (wd:Q1043322)                       | Salyut 5 (lang:en)                     |
| Bharatiya Antariksha Station (wd:Q115802913) | Bharatiya Antariksha Station (lang:en) |
| Tiangong-1 (wd:Q131500)                      | Tiangong-1 (lang:en)                   |
| Kosmos 1870 (wd:Q13389489)                   | Kosmos 1870 (lang:en)                  |
| Almaz 1A (wd:Q13414928)                      | Almaz 1A (lang:en)                     |
| ...                                          | ...                                    |
| Salyut 2 (wd:Q838179)                        | Salyut 2 (lang:en)                     |
| Salyut 4 (wd:Q841586)                        | Salyut 4 (lang:en)                     |
| Salyut 3 (wd:Q842637)                        | Salyut 3 (lang:en)                     |
| Salyut 7 (wd:Q904503)                        | Salyut 7 (lang:en)                     |
| Manned Orbiting Laboratory (wd:Q948200)      | Manned Orbiting Laboratory (lang:en)   |","SELECT ?station ?stationLabel WHERE {
  ?station wdt:P31 wd:Q25956 .
  ?station rdfs:label ?stationLabel .
  FILTER(LANG(?stationLabel) = 'en')
}"
What are the buildings (built or in construction) with a height larger than 350 meters ?,Burj Khalifa | Shanghai Tower | Abraj Al-Bait Clock Tower | Ping An Finance Center | Lotte World Tower | One World Trade Center | Guangzhou CTF Finance Centre | China Zun | Taipei 101 | Shanghai World Financial Center | International Commerce Centre | Wuhan Greenland Center | Central Park Tower | Lakhta Center | Landmark 81 | Changsha IFS Tower T1 | [[Petronas Towers|Petronas Tower 2]] | Zifeng Tower | Willis Tower | KK100 | Guangzhou International Finance Center | Wuhan Center | 111 West 57th Street | One Vanderbilt | Dongguan International Trade Center 1 | 432 Park Avenue | Marina 101 | Trump International Hotel and Tower | Jin Mao Tower | Princess Tower | Al Hamra Tower | Two International Finance Centre | Guiyang International Financial Center T1 | China Resources Headquarters | CITIC Plaza | 30 Hudson Yards | Empire State Building | Elite Residence | Central Plaza | Federation Tower (East Tower) | Address Boulevard | Haitian Center Tower 2 | Bank of China Tower | Bank of America Tower | St. Regis Chicago | Almas Tower | Gevora Hotel | JW Marriott Marquis Dubai Tower 1 | JW Marriott Marquis Dubai Tower 2 | Emirates Office Tower | OKO Tower – South Tower | The Marina Torch,,,"SELECT ?building WHERE {
  ?building wdt:P31 wd:Q41176 .
  ?building wdt:P2048 ?height .
  ?height wikibase:quantityAmount ?heightValue .
  ?height wikibase:quantityUnit ?unit .
  FILTER(?heightValue > 350)
  FILTER(?unit = wd:Q11573)
}"
What are the different women wrestling promotions ?,[[Actwres girlZ]] | Ice Ribbon | Ladies Legend Pro-Wrestling | Oz Academy | Pro Wrestling Wave | [[Sendai Girls Pro Wrestling]] | Tokyo Joshi Pro Wrestling | World Wonder Ring Stardom | [[All Japan Womens Pro-Wrestling]] | Arsion | Gaea Japan | [[JDStar|Jd]] | JWP Joshi Puroresu,"Japan Women's Pro-Wrestling
Marvelous That's Women Pro Wrestling
All Japan Women's Pro-Wrestling
Naked Women's Wrestling League
Women Superstars Uncensored
World Women's Wrestling","| promotion                                           |
| --------------------------------------------------- |
| Japan Women's Pro-Wrestling (wd:Q11310059)          |
| Marvelous That's Women Pro Wrestling (wd:Q22125870) |
| All Japan Women's Pro-Wrestling (wd:Q2583287)       |
| Naked Women's Wrestling League (wd:Q3870007)        |
| Women Superstars Uncensored (wd:Q8031335)           |
| World Women's Wrestling (wd:Q8036521)               |","SELECT DISTINCT ?promotion WHERE {
  ?promotion wdt:P31 wd:Q721067 ; rdfs:label ?label .
  FILTER(CONTAINS(LCASE(?label) , ""women""))
}"
What are the exoplanets discovered in 2021 ?,NGTS-14Ab | NGTS-13b | TOI-628 b | TOI-640 b | TOI-1333 A b | TOI-1478 b | TOI-1601 b | OGLE-2019-BLG-0960Lb | HD 110082 b,"TOI-540 b|TOI-540 b (lang:en)
HD 110082 b|HD 110082 b (lang:en)
Su|Su (lang:en)
TOI-1601 b|TOI-1601 b (lang:en)
OGLE-2019-BLG-0960Lb|OGLE-2019-BLG-0960Lb (lang:en)
...|...
K2-138 g|K2-138 g (lang:en)
wd:Q95944758|
wd:Q97030402|
wd:Q97051903|
HD 1916bk|HD 1916bk (lang:en)","| exoplanet                            | label                          |
| ------------------------------------ | ------------------------------ |
| TOI-540 b (wd:Q100231046)            | TOI-540 b (lang:en)            |
| HD 110082 b (wd:Q105753132)          | HD 110082 b (lang:en)          |
| Su (wd:Q105771316)                   | Su (lang:en)                   |
| TOI-1601 b (wd:Q106348295)           | TOI-1601 b (lang:en)           |
| OGLE-2019-BLG-0960Lb (wd:Q106390308) | OGLE-2019-BLG-0960Lb (lang:en) |
| ...                                  | ...                            |
| K2-138 g (wd:Q94498667)              | K2-138 g (lang:en)             |
| wd:Q95944758                         |                                |
| wd:Q97030402                         |                                |
| wd:Q97051903                         |                                |
| HD 1916bk (wd:Q97097778)             | HD 1916bk (lang:en)            |","SELECT ?exoplanet ?label WHERE {
  ?exoplanet wdt:P31 wd:Q44559 .
  ?exoplanet wdt:P575 ?discovery_date .
  FILTER(STRSTARTS(STR(?discovery_date) , ""2021-""))
  OPTIONAL {
    ?exoplanet rdfs:label ?label .
    FILTER(LANG(?label) = ""en"")
  }
}"
What are the existing (in service or terminated) space telescopes ?,"Granat | Gamma | Compton Gamma Ray Observatory (CGRO) | International Gamma Ray Astrophysics Laboratory (INTEGRAL) | Fermi Gamma-ray Space Telescope | Astronomical Netherlands Satellite (ANS) | Einstein Observatory (HEAO 2) | Astron | EXOSAT | ROSAT | Broad Band X-ray Telescope / Astro 1 | Advanced Satellite for Cosmology and Astrophysics (ASCA, Astro-D) | Array of Low Energy X-ray Imaging Sensors (Alexis) | BeppoSAX | Chandra X-ray Observatory | XMM-Newton | Astrosat | Hitomi (Astro-H) | Mikhailo Lomonosov | Spektr-RG | OAO-2 (Stargazer) | [[Orbiting Astronomical Observatory|OAO-3 Copernicus]] | International Ultraviolet Explorer (IUE) | Hubble Space Telescope | Extreme Ultraviolet Explorer (EUVE) | Far Ultraviolet Spectroscopic Explorer (FUSE) | Interface Region Imaging Spectrograph (IRIS) | Venus Spectral Rocket Experiment | Hipparcos | Near Earth Object Surveillance Satellite (NEOSSat) | Gaia (astrometry) | Transiting Exoplanet Survey Satellite (TESS) | CHEOPS | IRAS | Infrared Space Observatory (ISO) | Midcourse Space Experiment (MSX) | Submillimeter Wave Astronomy Satellite (SWAS) | Wide Field Infrared Explorer (WIRE) | Spitzer Space Telescope | Akari (Astro-F) | Herschel Space Observatory | Wide-field Infrared Survey Explorer (WISE) | Odin | Planck | Dark Matter Particle Explorer (DAMPE) | James Webb Space Telescope (JWST) | X-ray Polarimeter Satellite (XPoSat) | X-Ray Imaging and Spectroscopy Mission (XRISM) | International Lunar Observatory Precursor (ILO-X) | Euclid | SPHEREx | Nancy Grace Roman Space Telescope (Wide Field Infrared Survey Telescope; WFIRST) | AstroSat-2 | PLATO | ARIEL | Advanced Telescope for High Energy Astrophysics (ATHENA) | Laser Interferometer Space Antenna (LISA)","Spacelab 2 X-ray Telescope|Spacelab 2 X-ray Telescope (lang:en)
Compton Spectrometer and Imager|Compton Spectrometer and Imager (lang:en)
Pandora|Pandora (lang:en)
BRITE-Toronto|BRITE-Toronto (lang:en)
CRISTA-SPAS II|CRISTA-SPAS II (lang:en)
...|...
Near Earth Object Surveillance Satellite|Near Earth Object Surveillance Satellite (lang:en)
PLATO|PLATO (lang:en)
SPICA|SPICA (lang:en)
ASTRO-E|ASTRO-E (lang:en)
Midcourse Space Experiment|Midcourse Space Experiment (lang:en)","| telescope                                             | telescopeLabel                                     |
| ----------------------------------------------------- | -------------------------------------------------- |
| Spacelab 2 X-ray Telescope (wd:Q105439418)            | Spacelab 2 X-ray Telescope (lang:en)               |
| Compton Spectrometer and Imager (wd:Q109231979)       | Compton Spectrometer and Imager (lang:en)          |
| Pandora (wd:Q109767308)                               | Pandora (lang:en)                                  |
| BRITE-Toronto (wd:Q111471714)                         | BRITE-Toronto (lang:en)                            |
| CRISTA-SPAS II (wd:Q111498604)                        | CRISTA-SPAS II (lang:en)                           |
| ...                                                   | ...                                                |
| Near Earth Object Surveillance Satellite (wd:Q840936) | Near Earth Object Surveillance Satellite (lang:en) |
| PLATO (wd:Q841727)                                    | PLATO (lang:en)                                    |
| SPICA (wd:Q905854)                                    | SPICA (lang:en)                                    |
| ASTRO-E (wd:Q9161375)                                 | ASTRO-E (lang:en)                                  |
| Midcourse Space Experiment (wd:Q970807)               | Midcourse Space Experiment (lang:en)               |","SELECT ?telescope ?telescopeLabel WHERE {
  ?telescope wdt:P31 wd:Q148578 .
  FILTER NOT EXISTS {
    ?telescope wdt:P1598 wd:Q4066359
  }
  ?telescope rdfs:label ?telescopeLabel .
  FILTER(LANG(?telescopeLabel) = 'en')
}"
